state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
LA,2014,fire protection total,4868,0.31,20647707,0.28,368,0.58,179467,0.96,18071,1.17,4960,0.39,5236,0.29,20827174,0.27
LA,2014,fire protection - firefighters,4541,0.33,19491075,0.29,332,0.63,155886,1.1,16068,1.32,4624,0.42,4873,0.31,19646961,0.29
LA,2014,fire protection - other,327,0.18,1156632,0.21,36,1.12,23581,0.42,2003,0.4,336,0.18,363,0.2,1180213,0.21
LA,2014,corrections,6493,1.21,20639629,1.02,609,0.94,724439,0.88,69141,0.83,6912,1.21,7102,1.11,21364068,0.99
LA,2014,highways,5007,1.54,14926214,1.43,348,1.09,395598,1.15,37589,1.22,5214,1.6,5355,1.44,15321812,1.39
LA,2014,air transportation,425,0.32,1629668,0.2,36,0.14,41215,0.13,2950,0.18,443,0.32,461,0.29,1670883,0.2
LA,2014,water transport and terminals,324,0.17,1400954,0.18,30,0.36,33165,0.33,2120,0.39,337,0.19,354,0.16,1434119,0.17
LA,2014,public welfare,749,0.18,2162936,0.2,119,0.17,145135,0.18,13347,0.19,824,0.19,868,0.16,2308071,0.19
LA,2014,health,1322,0.4,5153002,0.28,352,0.96,416804,1.17,30984,1.12,1498,0.51,1674,0.38,5569806,0.28
LA,2014,hospitals,17034,0.31,74430966,0.26,4163,0.31,7111908,0.26,353824,0.27,19050,0.31,21197,0.26,81542874,0.23
LA,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2014,solid waste management,1022,0.57,2753052,0.59,260,1.11,219162,1.34,22330,1.37,1147,0.89,1282,0.51,2972214,0.56
LA,2014,sewerage,1783,0.63,6358555,0.64,98,1.01,105777,0.86,8978,1.01,1831,0.72,1881,0.6,6464332,0.63
LA,2014,parks and recreation,2732,0.52,8687379,0.54,2278,0.67,1764846,0.67,179248,0.69,3750,0.64,5010,0.41,10452225,0.47
LA,2014,housing and community development,990,0.35,3543608,0.27,160,0.57,160321,0.26,13143,0.3,1059,0.35,1150,0.31,3703929,0.26
LA,2014,natural resources,864,0.23,2987725,0.2,136,0.01,91462,0.01,9480,0.01,919,0.21,1000,0.19,3079187,0.2
LA,2014,water transport and terminals,3003,0.77,11487605,0.68,249,1.41,195679,2.06,17942,0.96,3098,0.68,3252,0.72,11683284,0.66
LA,2014,electric power,661,0.1,2668581,0.1,46,0.01,78913,0.01,6808,0.01,699,0.1,707,0.1,2747494,0.1
LA,2014,gas supply,278,1.8,800140,1.88,51,3.6,39752,2,3932,1.92,300,2.13,329,1.62,839892,1.8
LA,2014,transit,374,0.01,1244467,0.01,70,0.01,88318,0.02,6617,0.02,411,0.01,444,0.01,1332785,0.01
LA,2014,education total,93667,3.07,300545471,3.39,16746,3.85,10850037,4.65,962889,4.53,99545,3.05,110413,2.67,311395508,3.28
LA,2014,education - elementary and secondary total,93667,3.07,300545471,3.39,16746,3.85,10850037,4.65,962889,4.53,99545,3.05,110413,2.67,311395508,3.28
LA,2014,education - elementary and secondary instructional,64749,4.07,240315806,4.13,9828,5.56,6543923,4.99,550559,5.56,68142,4.08,74577,3.61,246859729,4.02
LA,2014,education - elementary and secondary other,28918,4.01,60229665,3.83,6918,4.93,4306114,8.93,412330,7.52,31403,3.92,35836,3.37,64535779,3.62
LA,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
LA,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
LA,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
LA,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2014,libraries,2230,0.78,6768666,0.71,1177,0.84,1354237,0.8,114918,0.98,2876,0.82,3407,0.58,8122903,0.6
LA,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2014,other and unallocable,3255,1.04,10405202,0.99,577,0.82,580310,0.97,53076,0.66,3550,0.95,3832,0.89,10985512,0.94
ME,2014,total,43114,2.03,160826422,1.9,20962,1.5,17455770,2.05,1073647,1.77,49634,1.94,64076,1.45,178282192,1.73
ME,2014,financial administration,953,1.88,3658727,1.62,705,0.9,583736,0.57,38055,0.64,1159,1.62,1658,1.15,4242463,1.4
ME,2014,other government administration,918,1.55,3848430,1.53,1694,1.53,782387,1.8,46627,1.99,1187,1.7,2612,1.13,4630817,1.31
ME,2014,judicial and legal,186,2.08,646581,1.81,73,0.84,60637,1.14,3651,1.34,207,1.99,259,1.51,707218,1.66
ME,2014,police protection total,2194,1.33,10253573,1.32,558,1.52,451244,1.66,32728,1.83,2383,1.42,2752,1.11,10704817,1.26
ME,2014,police protection - officers,1876,1.53,9058395,1.47,329,2.56,275939,2.65,19075,3.09,1984,1.67,2205,1.35,9334334,1.43
ME,2014,police protection - other,318,1.83,1195178,1.79,229,0.39,175305,0.85,13653,0.77,399,1.87,547,1.08,1370483,1.57
ME,2014,fire protection total,1214,0.4,5695625,0.38,3224,2.51,940587,1.36,69972,1.42,1630,0.76,4438,1.83,6636212,0.38
ME,2014,fire protection - firefighters,1154,0.42,5417340,0.4,3098,2.61,838740,1.52,64088,1.55,1535,0.81,4252,1.91,6256080,0.4
ME,2014,fire protection - other,60,0.12,278285,0.11,126,0.38,101847,0.28,5884,0.44,95,0.17,186,0.26,380132,0.11
ME,2014,corrections,715,2.64,2628155,2.25,98,4.26,110858,4.54,9027,4.81,769,2.71,813,2.37,2739013,2.17
ME,2014,highways,1520,1.85,6336412,1.77,369,0.65,360820,1.04,21967,0.75,1640,1.92,1889,1.5,6697232,1.68
ME,2014,air transportation,146,0.31,669847,0.15,71,0.63,124220,0.43,7985,0.57,195,0.61,217,0.29,794067,0.14
ME,2014,water transport and terminals,20,1.48,76783,1.42,16,6.86,12515,5.71,743,4.68,22,1.77,36,3.16,89298,1.46
ME,2014,public welfare,116,0.08,392773,0.07,74,0.55,94748,0.61,6373,0.57,154,0.42,190,0.22,487521,0.13
ME,2014,health,152,0.56,622222,0.47,426,3.16,366820,2.14,21987,4.4,280,1.48,578,2.34,989042,0.85
ME,2014,hospitals,920,0.01,4066342,0.01,352,0.01,632117,0.01,33190,0.01,1116,0.01,1272,0.01,4698459,0.01
ME,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,2014,solid waste management,377,1.47,1422614,1.07,357,2.15,303836,2.55,27434,2.93,531,2.12,734,1.29,1726450,0.99
ME,2014,sewerage,537,1.58,2366326,1.6,137,2.39,110934,2.25,6743,2.4,577,1.63,674,1.35,2477260,1.53
ME,2014,parks and recreation,361,1.51,1356571,1.36,989,1.45,632356,1.54,54004,1.64,668,1.88,1350,1.14,1988927,1.05
ME,2014,housing and community development,433,0.99,1627097,0.88,110,3.26,121300,2.71,8082,2.52,481,1.1,543,1.03,1748397,0.84
ME,2014,natural resources,40,0.54,156004,0.69,20,0.11,26670,0.19,1475,0.14,51,0.47,60,0.36,182674,0.59
ME,2014,water transport and terminals,611,1.19,2786789,1.39,225,0.99,170666,1.42,9522,1.46,664,1.19,836,0.91,2957455,1.31
ME,2014,electric power,31,0.98,135271,0.71,10,0.01,11256,0.01,508,0.01,35,0.86,41,0.74,146527,0.66
ME,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ME,2014,transit,84,0.01,359625,0.01,38,0.01,87221,0.01,5324,0.01,117,0.01,122,0.01,446846,0.01
ME,2014,education total,30592,2.85,107875326,2.83,10036,2.91,10634250,3.34,605030,3.11,34424,2.79,40628,2.26,118509576,2.59
ME,2014,education - elementary and secondary total,30592,2.85,107875326,2.83,10036,2.91,10634250,3.34,605030,3.11,34424,2.79,40628,2.26,118509576,2.59
ME,2014,education - elementary and secondary instructional,23307,3.44,87570093,3.36,6354,3.91,6732234,4.71,363558,4.65,25605,3.45,29661,2.83,94302327,3.14
ME,2014,education - elementary and secondary other,7285,4.72,20305233,3.97,3682,4.19,3902016,4.11,241472,3.46,8819,4.3,10967,3.44,24207249,3.39
ME,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ME,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ME,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ME,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,2014,libraries,194,1.19,691936,1.01,418,0.55,397057,0.47,29648,0.57,371,0.94,612,0.53,1088993,0.67
ME,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,2014,other and unallocable,800,1.43,3153393,1.24,962,7.43,439535,3.69,33572,3.86,973,1.92,1762,4.11,3592928,1.18
MD,2014,total,187784,0.26,1004804132,0.3,60937,0.35,97838835,0.32,4912492,0.39,216350,0.25,248721,0.22,1102642967,0.27
MD,2014,financial administration,2614,0.55,13515976,0.51,172,0.23,355720,0.13,14593,0.24,2693,0.55,2786,0.52,13871696,0.5
MD,2014,other government administration,3361,0.71,18744029,0.59,992,1.3,1612398,0.96,70494,0.68,3767,0.65,4353,0.62,20356427,0.55
MD,2014,judicial and legal,3466,0.37,18081468,0.29,344,0.78,665491,0.41,30993,0.27,3646,0.37,3810,0.35,18746959,0.28
MD,2014,police protection total,16148,0.59,98267917,0.57,1680,0.29,2123900,0.34,133680,0.37,16927,0.59,17828,0.54,100391817,0.56
MD,2014,police protection - officers,12461,0.76,79851866,0.7,493,0.35,839304,0.5,42839,0.48,12702,0.78,12954,0.73,80691170,0.69
MD,2014,police protection - other,3687,0.38,18416051,0.28,1187,0.39,1284596,0.46,90841,0.5,4225,0.42,4874,0.3,19700647,0.27
MD,2014,fire protection total,6790,0.18,44137721,0.11,141,0.05,246314,0.03,13362,0.03,6868,0.18,6931,0.17,44384035,0.11
MD,2014,fire protection - firefighters,6273,0.19,40920301,0.12,63,0.11,97781,0.07,5770,0.08,6309,0.19,6336,0.19,41018082,0.12
MD,2014,fire protection - other,517,0.06,3217420,0.04,78,0.01,148533,0.01,7592,0.01,559,0.06,595,0.05,3365953,0.04
MD,2014,corrections,3577,0.71,18209892,0.54,67,0.6,155966,0.34,7871,0.57,3623,0.72,3644,0.7,18365858,0.53
MD,2014,highways,4563,1.14,21302905,0.97,103,1.07,219458,0.73,11879,1.5,4628,1.12,4666,1.11,21522363,0.96
MD,2014,air transportation,29,2.81,117834,2.73,20,0.62,22120,0.31,1802,0.38,39,2.36,49,1.68,139954,2.3
MD,2014,water transport and terminals,2,0.01,12755,0.01,9,0.01,3403,0.01,356,0.01,4,0.01,11,0.01,16158,0.01
MD,2014,public welfare,2393,0.03,11980141,0.02,999,0.07,1806065,0.05,137664,0.04,3252,0.03,3392,0.03,13786206,0.02
MD,2014,health,4128,0.48,21336999,0.35,1202,0.65,3104072,0.35,127645,0.46,4859,0.49,5330,0.4,24441071,0.31
MD,2014,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MD,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,2014,solid waste management,1779,1.62,6151977,1.67,174,1.83,207793,1.49,17298,1.85,1878,1.68,1953,1.49,6359770,1.61
MD,2014,sewerage,2339,1.69,11837863,1.28,34,0.3,81175,0.28,3658,0.3,2359,1.68,2373,1.67,11919038,1.27
MD,2014,parks and recreation,3727,0.55,20838117,0.4,5857,0.42,4950562,0.32,412811,0.37,6145,0.52,9584,0.34,25788679,0.33
MD,2014,housing and community development,2344,0.71,10108546,0.72,203,1.53,540959,0.83,26729,1.16,2494,0.77,2547,0.67,10649505,0.68
MD,2014,natural resources,517,0.9,2431254,0.83,65,1.19,114305,0.08,5530,0.06,548,0.85,582,0.81,2545559,0.79
MD,2014,water transport and terminals,2752,0.58,13391450,0.5,18,0.01,50202,0.01,2410,0.01,2765,0.57,2770,0.57,13441652,0.5
MD,2014,electric power,80,0.95,410479,1.02,0,0.01,0,0.01,0,0.01,80,0.95,80,0.95,410479,1.02
MD,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MD,2014,transit,1048,0.1,5041633,0.06,256,0.19,352353,0.15,25523,0.19,1196,0.11,1304,0.09,5393986,0.05
MD,2014,education total,118022,0.4,630338387,0.46,45450,0.46,77358411,0.4,3567532,0.53,138762,0.38,163472,0.32,707696798,0.41
MD,2014,education - elementary and secondary total,109774,0.43,585172546,0.49,31702,0.61,62386916,0.49,2861164,0.65,126341,0.41,141476,0.36,647559462,0.45
MD,2014,education - elementary and secondary instructional,82366,0.56,478430612,0.6,18380,0.62,37431379,0.78,1339207,0.75,90164,0.55,100746,0.48,515861991,0.56
MD,2014,education - elementary and secondary other,27408,0.24,106741934,0.24,13322,1.17,24955537,0.42,1521957,1.03,36177,0.34,40730,0.42,131697471,0.21
MD,2014,education - higher education total,8248,0.88,45165841,0.76,13748,0.56,14971495,0.32,706368,0.57,12421,0.76,21996,0.48,60137336,0.57
MD,2014,education - higher education instructional,2502,2.23,16941290,1.86,8677,0.13,10363870,0.23,393034,0.23,4813,1.27,11179,0.51,27305160,1.16
MD,2014,education - higher education other,5746,0.8,28224551,0.47,5071,1.5,4607625,0.91,313334,1.25,7608,0.94,10817,0.82,32832176,0.43
MD,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,2014,libraries,2311,0.75,9451797,0.64,2113,0.6,2038873,0.71,147091,0.73,3155,0.74,4424,0.48,11490670,0.54
MD,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,2014,other and unallocable,5794,0.56,29094992,0.44,1038,0.8,1829295,0.4,153571,0.27,6662,0.52,6832,0.49,30924287,0.42
MA,2014,total,208239,0.98,1063780993,0.99,59380,0.95,72131897,1.04,3723356,0.95,230454,0.94,267619,0.79,1135912890,0.93
MA,2014,financial administration,4045,2.56,20602021,2.57,1047,0.82,1374134,1.13,62479,1.01,4419,2.43,5092,2.04,21976155,2.41
MA,2014,other government administration,3299,1.43,17050842,1.41,1727,2.38,1762611,1.91,88197,1.96,3816,1.21,5026,1.25,18813453,1.29
MA,2014,judicial and legal,237,2.97,1483498,2.99,58,4.02,121110,3.81,4097,4.37,259,3.35,295,2.51,1604608,2.78
MA,2014,police protection total,16089,1.36,109362118,1.63,2778,3.67,2720658,1.27,147897,1.49,16943,1.33,18867,1.28,112082776,1.59
MA,2014,police protection - officers,13660,1.59,98835915,1.8,1255,7.72,1207296,2,60005,1.04,14013,1.58,14915,1.59,100043211,1.77
MA,2014,police protection - other,2429,1.42,10526203,1.28,1523,2.1,1513362,1.62,87892,2.4,2930,1.41,3952,1.19,12039565,1.14
MA,2014,fire protection total,12204,1.28,80171873,1.61,2298,0.14,1291279,0.36,76643,0.28,12642,1.24,14502,1.08,81463152,1.59
MA,2014,fire protection - firefighters,11603,1.34,76855439,1.68,2048,0.03,1038786,0.08,63537,0.13,11964,1.31,13651,1.14,77894225,1.66
MA,2014,fire protection - other,601,1.81,3316434,1.6,250,1.23,252493,1.82,13106,1.54,678,1.99,851,1.33,3568927,1.49
MA,2014,corrections,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MA,2014,highways,5481,1.06,26983830,1.54,315,4.07,406482,1.64,22246,1.5,5615,1.04,5796,1.02,27390312,1.51
MA,2014,air transportation,153,2.06,797744,2.17,43,0.84,54844,0.95,3273,0.72,171,1.91,196,1.62,852588,2.03
MA,2014,water transport and terminals,58,1.22,277440,1.38,45,0.54,42393,0.71,2764,0.73,75,1.29,103,0.73,319833,1.2
MA,2014,public welfare,1699,1.89,6857471,1.8,1788,2.28,2079593,2.35,124014,2.18,2425,2.05,3487,1.49,8937064,1.49
MA,2014,health,2646,1.87,12924591,1.98,978,1.38,1197466,1.57,62328,1.91,3013,1.87,3624,1.42,14122057,1.81
MA,2014,hospitals,2369,0.01,8406230,0.01,1220,0.01,4293944,0.01,123071,0.01,3111,0.01,3589,0.01,12700174,0.01
MA,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,2014,solid waste management,1021,3.34,4350924,3.66,249,1.01,244277,1.12,18008,1.51,1114,3.39,1270,2.7,4595201,3.46
MA,2014,sewerage,1872,3.35,9525206,3.21,104,0.31,105127,0.29,5373,0.33,1903,3.31,1976,3.18,9630333,3.18
MA,2014,parks and recreation,1582,2.98,7077212,3.35,2265,7,1501728,7.76,105885,7.2,2202,4.17,3847,4.3,8578940,3.08
MA,2014,housing and community development,4248,1.94,20157652,1.9,777,1.77,1188027,1.24,56366,1.12,4581,1.84,5025,1.66,21345679,1.79
MA,2014,natural resources,312,3.55,1367308,3.66,83,1.58,116938,1.64,6803,1.56,349,3.67,395,2.82,1484246,3.37
MA,2014,water transport and terminals,2789,2.45,13980622,2.5,280,0.79,237045,1.02,12607,1.63,2858,2.29,3069,2.23,14217667,2.46
MA,2014,electric power,1171,3.2,8309500,3.24,60,2.07,112701,2.45,5266,2.57,1200,3.18,1231,3.04,8422201,3.2
MA,2014,gas supply,88,1.42,684763,1.39,6,0.68,14109,0.94,626,0.76,92,1.38,94,1.33,698872,1.36
MA,2014,transit,204,3.13,957405,2.97,88,0.03,153494,0.04,8455,0.02,255,2.5,292,2.19,1110899,2.56
MA,2014,education total,139470,1.44,680847174,1.51,37466,1.39,47864778,1.53,2457757,1.39,154280,1.38,176936,1.18,728711952,1.41
MA,2014,education - elementary and secondary total,139434,1.44,680655717,1.51,37294,1.4,47688424,1.54,2452073,1.39,154211,1.38,176728,1.18,728344141,1.41
MA,2014,education - elementary and secondary instructional,111678,1.74,580034067,1.74,23159,1.75,33141294,1.95,1471042,1.84,120673,1.71,134837,1.47,613175361,1.65
MA,2014,education - elementary and secondary other,27756,1.86,100621650,1.82,14135,2.32,14547130,2.36,981031,2.12,33538,1.66,41891,1.46,115168780,1.62
MA,2014,education - higher education total,36,0.68,191457,0.83,172,0.52,176354,0.86,5684,0.78,69,0.73,208,0.44,367811,0.6
MA,2014,education - higher education instructional,32,0.72,174243,0.88,162,0.55,167426,0.91,4934,0.89,63,0.78,194,0.47,341669,0.63
MA,2014,education - higher education other,4,2.14,17214,2.25,10,0.29,8928,0.62,750,0.62,6,1.87,14,0.64,26142,1.5
MA,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,2014,libraries,2812,1.71,11771741,1.38,2922,1.57,3229531,1.69,199825,1.52,3984,1.31,5734,1.16,15001272,1.14
MA,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,2014,other and unallocable,4390,2.83,19833828,2.79,2783,1.96,2019628,2.57,129376,2.55,5147,2.78,7173,1.89,21853456,2.54
MI,2014,total,246418,0.78,1127061933,0.85,126319,0.54,134566989,0.65,8381845,0.71,296038,0.74,372737,0.54,1261628922,0.77
MI,2014,financial administration,5228,0.6,24085823,0.5,3546,0.68,3713989,1.08,235530,0.81,6484,0.52,8774,0.45,27799812,0.46
MI,2014,other government administration,5278,0.54,22538950,0.47,12930,0.76,6740412,1.15,346238,0.88,7186,0.55,18208,0.56,29279362,0.45
MI,2014,judicial and legal,8741,0.82,38579484,0.73,980,0.99,1569718,1.1,85311,1,9233,0.86,9721,0.74,40149202,0.7
MI,2014,police protection total,16464,0.73,92239410,0.66,3355,0.79,3178432,0.64,229011,0.69,17741,0.72,19819,0.62,95417842,0.64
MI,2014,police protection - officers,13908,0.84,81394278,0.74,1303,0.44,1473125,0.52,94847,0.54,14436,0.85,15211,0.77,82867403,0.73
MI,2014,police protection - other,2556,0.96,10845132,0.78,2052,1.26,1705307,1.1,134164,1.11,3305,1.11,4608,0.77,12550439,0.69
MI,2014,fire protection total,5600,0.38,29727700,0.36,11957,1.49,4135638,0.72,265833,0.57,7196,0.48,17557,1.02,33863338,0.33
MI,2014,fire protection - firefighters,5130,0.41,27814353,0.39,11371,1.57,3926798,0.76,250178,0.6,6642,0.52,16501,1.09,31741151,0.35
MI,2014,fire protection - other,470,0.65,1913347,0.78,586,0.44,208840,1.51,15655,0.56,554,0.71,1056,0.38,2122187,0.72
MI,2014,corrections,5174,0.79,23473636,0.71,809,1.3,1189527,1.38,79544,1.36,5630,0.91,5983,0.7,24663163,0.68
MI,2014,highways,7376,1.33,32488466,1.23,750,0.56,920243,0.88,59674,0.77,7721,1.37,8126,1.21,33408709,1.19
MI,2014,air transportation,917,0.39,5211411,0.38,143,0.81,188236,1.25,11950,1.12,986,0.43,1060,0.36,5399647,0.37
MI,2014,water transport and terminals,9,0.01,51633,0.01,17,0.01,10305,0.01,383,0.01,12,0.01,26,0.01,61938,0.01
MI,2014,public welfare,2882,1.45,9771333,1.34,2059,2.16,2703698,2.29,198812,2.3,4032,1.99,4941,1.23,12475031,1.16
MI,2014,health,8607,0.77,35585274,0.76,3255,1.12,4956776,0.99,273687,1.16,10197,0.83,11862,0.64,40542050,0.68
MI,2014,hospitals,6738,0.17,32397684,0.17,2587,0.17,6131069,0.13,268828,0.14,8316,0.16,9325,0.13,38528753,0.14
MI,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,2014,solid waste management,940,1.12,4322455,0.98,315,0.26,287691,0.22,22221,0.25,1051,1.21,1255,0.84,4610146,0.92
MI,2014,sewerage,3316,0.73,15060786,0.69,338,1.39,307889,1.26,20875,0.83,3427,0.74,3654,0.67,15368675,0.67
MI,2014,parks and recreation,1879,0.55,8115069,0.51,4597,1.12,3210273,0.92,287634,0.89,3484,0.77,6476,0.81,11325342,0.45
MI,2014,housing and community development,1029,0.76,4307302,0.61,353,2.8,502849,2.39,32743,2.67,1217,1.25,1382,0.91,4810151,0.6
MI,2014,natural resources,436,0.34,1661336,0.31,208,0.04,213449,0.06,14369,0.05,518,0.33,644,0.23,1874785,0.27
MI,2014,water transport and terminals,3806,0.83,15849454,0.94,301,0.39,300295,0.67,19665,0.69,3911,0.85,4107,0.77,16149749,0.92
MI,2014,electric power,1002,0.16,6254870,0.13,39,0.88,36679,2.11,1792,1.9,1011,0.2,1041,0.15,6291549,0.13
MI,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MI,2014,transit,4171,0.41,14482417,0.44,1064,0.22,1692957,0.23,117413,0.21,4851,0.38,5235,0.33,16175374,0.39
MI,2014,education total,148693,1.28,676197394,1.42,65916,0.98,84436928,1.02,5214971,1.13,180303,1.21,214609,0.94,760634322,1.26
MI,2014,education - elementary and secondary total,140241,1.35,627136992,1.53,49305,1.26,65485667,1.27,4341087,1.34,166667,1.3,189546,1.05,692622659,1.39
MI,2014,education - elementary and secondary instructional,105789,1.71,521691982,1.8,23068,1.88,31578780,1.95,1942877,2.12,117492,1.72,128857,1.45,553270762,1.7
MI,2014,education - elementary and secondary other,34452,1.64,105445010,1.68,26237,1.69,33906887,1.65,2398210,1.71,49175,1.62,60689,1.18,139351897,1.33
MI,2014,education - higher education total,8452,1.19,49060402,1.17,16611,1.07,18951261,1.16,873884,1.08,13636,1.12,25063,0.82,68011663,0.91
MI,2014,education - higher education instructional,2934,1.49,23336660,1.69,9324,1.5,13346341,1.51,415017,1.56,5389,1.5,12258,1.2,36683001,1.21
MI,2014,education - higher education other,5518,1.64,25723742,1.63,7287,1.51,5604920,1.55,458867,1.51,8247,1.58,12805,1.11,31328662,1.37
MI,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,2014,libraries,2444,0.53,9410094,0.58,4863,0.51,4599564,0.48,359719,0.45,4546,0.53,7307,0.38,14009658,0.42
MI,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,2014,other and unallocable,5688,0.64,25249952,0.6,5937,0.44,3540372,0.81,235642,0.71,6985,0.67,11625,0.38,28790324,0.53
MN,2014,total,166619,0.69,791524906,0.67,103475,0.68,107706381,0.82,6111707,0.96,201456,0.69,270094,0.5,899231287,0.6
MN,2014,financial administration,4874,0.82,26004840,0.72,2328,0.29,1706540,0.29,97935,0.35,5323,0.85,7202,0.57,27711380,0.68
MN,2014,other government administration,4384,0.7,21225244,0.61,11943,0.47,3760118,1.34,199014,1.3,5309,0.87,16327,0.39,24985362,0.55
MN,2014,judicial and legal,2204,0.8,14114571,0.71,422,1.02,1097287,0.76,40307,0.9,2431,0.82,2626,0.69,15211858,0.66
MN,2014,police protection total,10631,0.79,62853875,0.7,1422,1.09,1711317,0.96,95720,0.95,11182,0.81,12053,0.7,64565192,0.68
MN,2014,police protection - officers,8187,0.98,51757995,0.84,686,2.18,760128,1.83,41310,1.89,8428,1.03,8873,0.92,52518123,0.83
