state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,year
KS,police protection - other,1847,1.38,5711908,1.12,395,2.13,291271,1.62,20317,2.06,1963,1.34,2242,1.2,6003179,1.07,2009
KS,fire protection total,3229,0.38,14629839,0.25,2534,4.52,365294,6.36,34102,7.19,3381,1.04,5763,2,14995133,0.29,2009
KS,fire protection - firefighters,3045,0.15,13908347,0.12,2451,4.08,320003,5.87,29840,6.2,3173,0.64,5496,1.82,14228350,0.18,2009
KS,fire protection - other,184,4.16,721492,2.69,83,17.59,45291,9.8,4262,14.13,208,7.24,267,6.17,766783,2.6,2009
KS,corrections,2962,1.75,9872485,1.62,253,3.9,222874,6.46,15586,4.8,3051,1.92,3215,1.64,10095359,1.59,2009
KS,highways,4717,1.19,14669087,0.95,793,0.26,574152,0.33,52657,0.3,4984,1.21,5510,1.02,15243239,0.92,2009
KS,air transportation,216,0.21,837378,0.18,16,6.22,16076,4,1357,2.72,223,0.41,232,0.47,853454,0.19,2009
KS,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KS,public welfare,757,0.66,2396479,0.37,158,1.13,144388,0.7,10967,1.4,819,0.47,915,0.58,2540867,0.35,2009
KS,health,3207,2,12145224,1.64,1491,5.62,1015167,3.76,71060,6.71,3613,2.51,4698,2.25,13160391,1.54,2009
KS,hospitals,7813,1.96,28651752,2.23,2379,2.14,3458261,2.15,197903,2.84,8947,1.76,10192,1.59,32110013,2.01,2009
KS,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KS,solid waste management,1002,1.65,2895459,1.41,168,0.98,99082,2.02,8172,1.37,1054,1.86,1170,1.42,2994541,1.36,2009
KS,sewerage,1245,0.67,4385470,0.48,113,0.94,57479,1.07,4846,0.92,1268,0.68,1358,0.62,4442949,0.48,2009
KS,parks and recreation,1813,0.54,6138115,0.43,2420,0.19,1065615,0.64,97373,0.36,2363,0.45,4233,0.26,7203730,0.38,2009
KS,housing and community development,736,1.15,2612311,0.82,263,1.83,285654,1.06,21875,2.74,881,1.36,999,0.98,2897965,0.75,2009
KS,natural resources,310,2.75,1055585,2.88,225,1,146076,0.8,13196,0.74,366,2.61,535,1.65,1201661,2.53,2009
KS,water transport and terminals,2218,0.61,8285506,0.51,620,0.97,406745,0.69,33194,0.54,2353,0.58,2838,0.52,8692251,0.49,2009
KS,electric power,993,0.98,4851315,0.71,32,6.56,19940,5,1687,5.14,1003,1.11,1025,0.97,4871255,0.7,2009
KS,gas supply,62,2.65,207844,2.99,1,0.01,851,0.01,57,0.01,62,2.65,63,2.61,208695,2.98,2009
KS,transit,279,0.44,926954,0.29,35,3.66,19362,4.27,2047,5.71,291,0.71,314,0.56,946316,0.3,2009
KS,education total,88404,1.26,277391642,1.28,34994,1.97,29831997,2.7,2100938,2.74,100614,1.32,123398,1.06,307223639,1.18,2009
KS,education - elementary and secondary total,81608,1.08,250436276,0.95,27975,1.67,24142638,2.45,1715144,2.34,91721,1.08,109583,0.91,274578914,0.9,2009
KS,education - elementary and secondary instructional,57445,1.09,197829296,0.94,14278,2.38,13463442,3.37,807090,3.41,62305,1.12,71723,0.99,211292738,0.9,2009
KS,education - elementary and secondary other,24163,1.04,52606980,1.02,13697,0.94,10679196,1.3,908054,1.4,29416,1,37860,0.74,63286176,0.87,2009
KS,education - higher education total,6796,3.54,26955366,4.27,7019,3.15,5689359,3.75,385794,4.49,8893,3.73,13815,2.36,32644725,3.58,2009
KS,education - higher education instructional,2296,4.08,11769741,4.86,3538,1.87,3303430,4.27,149329,6.7,3040,4.9,5834,1.97,15073171,3.91,2009
KS,education - higher education other,4500,3.26,15185625,3.81,3481,4.45,2385929,3.03,236465,3.09,5853,3.13,7981,2.67,17571554,3.32,2009
KS,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KS,libraries,921,1.57,3004611,1.17,793,1.86,581250,1.49,52756,1.83,1191,2.45,1714,1.21,3585861,1.01,2009
KS,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KS,other and unallocable,2401,1.75,8244060,1.27,687,4.34,434526,3.13,33832,5.19,2594,2.3,3088,1.67,8678586,1.22,2009
KY,total,152613,0.86,460986888,0.87,27680,0.98,20289152,0.7,1572126,0.72,162535,0.84,180293,0.74,481276040,0.83,2009
KY,financial administration,1438,3.26,4729313,2.49,202,3.43,166988,2.35,12381,2.28,1512,3.32,1640,2.89,4896301,2.4,2009
KY,other government administration,2406,1.56,8429454,1.44,1827,0.27,726583,1.02,64157,0.59,2628,1.74,4233,0.89,9156037,1.33,2009
KY,judicial and legal,863,2.8,2536859,2.67,378,6.51,350747,5.3,25856,5.07,1016,3.61,1241,2.78,2887606,2.43,2009
KY,police protection total,7349,1.55,28510210,1.51,665,2.79,643885,2.42,55836,2.8,7689,1.59,8014,1.44,29154095,1.48,2009
KY,police protection - officers,6423,1.31,25921045,1.38,164,2.13,190573,2.23,12661,2.56,6508,1.32,6587,1.28,26111618,1.37,2009
KY,police protection - other,926,3.21,2589165,2.88,501,3.01,453312,2.5,43175,2.87,1181,3.09,1427,2.33,3042477,2.48,2009
KY,fire protection total,3966,2.31,17101240,2.17,726,4.13,309505,5.52,25128,5.4,4133,2.52,4692,2.06,17410745,2.13,2009
KY,fire protection - firefighters,3792,2.35,16505998,2.19,715,4.12,298353,5.5,24241,5.38,3954,2.56,4507,2.08,16804351,2.15,2009
KY,fire protection - other,174,1.48,595242,1.5,11,4.86,11152,5.98,887,5.97,179,1.68,185,1.42,606394,1.48,2009
KY,corrections,3504,4.23,9586968,3.92,372,5.99,448631,5.53,42002,6.54,3759,4.1,3876,3.86,10035599,3.76,2009
KY,highways,3005,3.64,8826865,3.12,83,3.49,71728,3.83,7017,5.22,3036,3.56,3088,3.54,8898593,3.1,2009
KY,air transportation,641,0.19,2741476,0.08,75,0.41,97231,0.45,6594,0.48,679,0.23,716,0.18,2838707,0.07,2009
KY,water transport and terminals,15,0.01,49517,0.01,12,0.01,14934,0.01,927,0.01,22,0.01,27,0,64451,0,2009
KY,public welfare,380,1.19,1299591,1.24,179,0.87,113809,1.7,14886,1.71,468,1.41,559,0.86,1413400,1.14,2009
KY,health,4835,2.99,15423758,2.88,768,3.49,1041371,3.73,64283,5.34,5264,3.15,5603,2.62,16465129,2.71,2009
KY,hospitals,4036,0.91,15162969,1.04,1423,3.07,2335310,1.84,123003,2.15,4763,0.9,5459,1.05,17498279,0.93,2009
KY,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KY,solid waste management,1264,3.63,3549494,3.19,169,9.39,107896,4.76,16870,4.43,1333,4.19,1433,3.39,3657390,3.1,2009
KY,sewerage,1861,1.36,8013858,0.9,60,0.65,71926,0.49,5499,0.36,1893,1.35,1921,1.32,8085784,0.89,2009
KY,parks and recreation,1327,1.53,3903283,1.39,1625,1.29,1157120,0.66,131144,0.75,2099,1.4,2952,0.99,5060403,1.08,2009
KY,housing and community development,976,1.31,3221041,1.48,66,1.17,65937,0.27,4794,0.42,1004,1.42,1042,1.23,3286978,1.46,2009
KY,natural resources,172,0.35,463793,0.33,389,0.46,133009,0.07,2283,0.18,186,0.3,561,0.34,596802,0.26,2009
KY,water transport and terminals,2755,1.8,9905084,1.35,358,1.18,239938,1.3,21619,1.3,2849,1.72,3113,1.59,10145022,1.32,2009
KY,electric power,617,1.41,3140625,1.42,22,0.81,20435,0.33,1084,0.58,623,1.41,639,1.36,3161060,1.41,2009
KY,gas supply,123,3.45,377486,2.07,4,0.01,3659,0.01,226,0.01,125,3.4,127,3.34,381145,2.05,2009
KY,transit,916,0.01,3288134,0.01,146,0.01,188045,0.01,14904,0.01,1004,0.01,1062,0,3476179,0,2009
KY,education total,106909,1.66,300327890,1.67,16732,2.17,10912298,1.57,816451,1.61,112550,1.64,123641,1.46,311240188,1.62,2009
KY,education - elementary and secondary total,106907,1.66,300322771,1.67,16727,2.17,10905417,1.57,816170,1.61,112546,1.64,123634,1.46,311228188,1.62,2009
KY,education - elementary and secondary instructional,66390,1.6,221247712,1.65,8370,1.99,5584217,1.49,385852,1.57,68876,1.6,74760,1.44,226831929,1.61,2009
KY,education - elementary and secondary other,40517,1.74,79075059,1.73,8357,2.34,5321200,1.66,430318,1.65,43670,1.7,48874,1.5,84396259,1.63,2009
KY,education - higher education total,2,0.01,5119,0.01,5,0.01,6881,0.01,281,0.01,4,0.01,7,0,12000,0,2009
KY,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KY,education - higher education other,2,0.01,5119,0.01,5,0.01,6881,0.01,281,0.01,4,0.01,7,0,12000,0,2009
KY,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KY,libraries,1324,1.73,3939577,1.64,928,1.99,800967,1.84,83498,1.76,1823,1.63,2252,1.31,4740544,1.4,2009
KY,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
KY,other and unallocable,1931,1.67,6458403,1.66,471,6.53,267200,6.37,31684,6.37,2077,1.93,2402,1.86,6725603,1.62,2009
LA,total,164188,0.39,545548828,0.42,31680,0.72,27181203,0.71,2166270,0.84,177935,0.39,195868,0.35,572730031,0.4,2009
LA,financial administration,3441,1.2,10792562,1.16,300,1.51,312927,1.44,23765,1.68,3577,1.22,3741,1.11,11105489,1.13,2009
LA,other government administration,2907,2.34,9248965,2.18,762,2.93,582786,2.07,41234,2.01,3145,2.24,3669,1.95,9831751,2.06,2009
LA,judicial and legal,4321,0.87,14769559,0.69,855,0.91,840511,0.71,63626,0.78,5119,0.89,5176,0.74,15610070,0.65,2009
LA,police protection total,14752,1.01,48153249,1.01,1911,2.1,1642553,2.19,157806,2.16,15666,1.1,16663,0.92,49795802,0.98,2009
LA,police protection - officers,11641,0.96,38842577,0.99,844,2.3,728241,2.51,65041,2.59,12011,1.05,12485,0.91,39570818,0.98,2009
LA,police protection - other,3111,1.19,9310672,1.08,1067,1.94,914312,1.94,92765,1.85,3655,1.26,4178,1.01,10224984,1,2009
LA,fire protection total,4789,1.03,19251473,0.86,234,1.25,106627,1.3,12879,1.25,4864,1.13,5023,0.98,19358100,0.86,2009
LA,fire protection - firefighters,4666,1,18853982,0.84,201,0.98,89748,0.86,11069,0.92,4730,1.1,4867,0.96,18943730,0.83,2009
LA,fire protection - other,123,2.17,397491,2.09,33,2.91,16879,3.59,1810,3.26,134,2.17,156,1.82,414370,2.01,2009
LA,corrections,5610,3.79,16850716,2.85,484,2.49,486445,3.03,58136,2.73,5938,3.75,6094,3.5,17337161,2.77,2009
LA,highways,5095,1.5,13922306,1.35,405,3.54,391972,3.69,36547,4.79,5304,1.71,5500,1.41,14314278,1.32,2009
LA,air transportation,334,1.49,1307806,1.56,23,8.93,24434,9.95,2205,13.39,346,0.89,357,1.5,1332240,1.54,2009
LA,water transport and terminals,324,5.02,1228064,5.04,49,0.59,17019,0.51,2214,0.58,337,4.75,373,4.36,1245083,4.97,2009
LA,public welfare,838,2.92,2155076,2.8,77,2.31,104371,2.47,9566,2.79,892,3.06,915,2.68,2259447,2.68,2009
LA,health,1437,6.35,4870384,7.5,352,3.67,388001,3.84,35665,5.26,1641,6.85,1789,5.15,5258385,6.95,2009
LA,hospitals,16372,0.97,67839256,0.83,3985,1.79,6858819,1.84,349057,1.92,18371,1.02,20357,0.85,74698075,0.78,2009
LA,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
LA,solid waste management,1007,3.41,2504983,3.44,130,1.02,86332,0.61,9620,0.78,1063,3.55,1137,3.02,2591315,3.32,2009
LA,sewerage,2129,1.03,5758586,0.9,117,1.5,134053,1.9,10656,3.29,2192,1.17,2246,0.98,5892639,0.88,2009
LA,parks and recreation,2927,0.91,6748600,1.12,2783,0.93,2554835,1.02,253039,1.31,4365,1.15,5710,0.65,9303435,0.86,2009
LA,housing and community development,877,2.11,2988647,1.96,108,2.2,97144,2.97,10541,2.72,940,2.18,985,1.9,3085791,1.9,2009
LA,natural resources,1017,3.98,3137771,3.94,102,4.6,57246,4.87,5393,9.11,1048,3.74,1119,3.64,3195017,3.87,2009
LA,water transport and terminals,2466,1.33,10872089,0.94,260,1.92,269288,2.74,20609,3.53,2582,1.6,2726,1.22,11141377,0.92,2009
LA,electric power,663,3.14,2245706,3.14,41,0.1,42329,0.19,3478,0.06,683,3.06,704,2.96,2288035,3.08,2009
LA,gas supply,428,4.06,1167996,6.2,3,0.01,2592,0.01,115,0.01,429,4.05,431,4.03,1170588,6.19,2009
LA,transit,409,6.18,1237278,9.43,33,2.58,37801,2.54,3068,3.44,426,5.8,442,5.72,1275079,9.15,2009
LA,education total,87660,0.85,285740479,0.9,17130,1.71,10488701,1.81,911575,2.32,93784,0.87,104790,0.76,296229180,0.87,2009
LA,education - elementary and secondary total,87660,0.85,285740479,0.9,17130,1.71,10488701,1.81,911575,2.32,93784,0.87,104790,0.76,296229180,0.87,2009
LA,education - elementary and secondary instructional,58377,0.77,224981610,0.85,11149,1.23,6846230,1.08,527605,1.3,62144,0.77,69526,0.67,231827840,0.83,2009
LA,education - elementary and secondary other,29283,1.01,60758869,1.09,5981,2.59,3642471,3.18,383970,3.71,31640,1.05,35264,0.95,64401340,1.04,2009
LA,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
LA,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
LA,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
LA,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
LA,libraries,1890,1.39,4929842,1.41,1098,2.49,1227444,1.91,100087,3.22,2471,1.68,2988,1.27,6157286,1.19,2009
LA,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
LA,other and unallocable,2495,1.41,7827435,1.05,438,2.14,426973,1.62,45389,2.45,2752,1.42,2933,1.24,8254408,1,2009
ME,total,45241,2.3,153958715,2.23,18991,1.35,14950860,1.62,1031940,1.53,51191,2.28,64232,1.67,168909575,2.04,2009
ME,financial administration,1060,1.5,3339298,1.18,1302,2.41,580372,1.15,43141,1.59,1293,1.71,2362,1.49,3919670,1.02,2009
ME,other government administration,845,1.09,3288946,0.94,1665,5.61,663106,2.98,56519,5.55,1141,3.08,2510,3.74,3952052,0.93,2009
ME,judicial and legal,174,1.67,577864,1.65,25,2.12,42724,2.51,2701,1.65,189,1.63,199,1.49,620588,1.54,2009
ME,police protection total,2164,1.87,9040447,1.9,432,2.88,315231,4.05,26027,4.02,2312,2,2596,1.63,9355678,1.84,2009
ME,police protection - officers,1735,1.78,7574096,1.79,217,3.43,157467,3.39,12961,3.48,1809,1.83,1952,1.63,7731563,1.76,2009
ME,police protection - other,429,2.2,1466351,2.47,215,2.32,157764,4.7,13066,4.56,503,2.62,644,1.66,1624115,2.27,2009
ME,fire protection total,1140,0.45,4877262,0.39,3004,2.01,720969,1.51,58598,1.86,1485,0.93,4144,1.47,5598231,0.39,2009
ME,fire protection - firefighters,1068,0.47,4566656,0.42,2936,2.06,634998,1.67,55950,1.93,1394,0.98,4004,1.51,5201654,0.42,2009
ME,fire protection - other,72,0.04,310606,0.03,68,0.25,85971,0.35,2648,0.46,91,0.18,140,0.12,396577,0.08,2009
ME,corrections,736,1.5,2308722,1.89,95,7.06,120218,2.78,11417,3.26,802,1.25,831,1.56,2428940,1.8,2009
ME,highways,1440,1.09,4961389,0.99,553,0.57,469760,1.05,37092,1.04,1648,1.32,1993,0.8,5431149,0.91,2009
ME,air transportation,157,3.45,611276,2.47,74,1.66,87524,1.05,6915,0.92,196,2.96,231,2.41,698800,2.16,2009
ME,water transport and terminals,14,6.73,48705,7.42,4,3.83,5370,2.53,342,3.99,16,6.06,18,5.3,54075,6.69,2009
ME,public welfare,354,0.27,999021,0.41,129,0.88,193693,0.17,11671,0.25,424,0.25,483,0.31,1192714,0.35,2009
ME,health,123,0.53,547488,0.46,174,4.08,243042,1.36,13733,1.9,202,1.02,297,2.4,790530,0.53,2009
ME,hospitals,671,0.01,3015717,0.01,261,0.01,430991,0.01,19027,0.01,784,0.01,932,0,3446708,0,2009
ME,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,solid waste management,400,2.75,1351604,1.96,389,3.73,256065,8.65,34118,4.55,594,3.5,789,2.31,1607669,2.15,2009
ME,sewerage,554,2.81,2239001,2.64,100,2.05,40763,2.32,2904,2.55,570,3.01,654,2.4,2279764,2.6,2009
ME,parks and recreation,327,2.33,1193789,1.87,631,1.73,427889,1.06,38392,1.31,544,2.32,958,1.39,1621678,1.4,2009
ME,housing and community development,446,1.89,1581901,1.66,66,2.17,85356,3.13,6854,2.25,487,1.99,512,1.67,1667257,1.58,2009
ME,natural resources,46,0.01,169090,0.01,3,0.01,1098,0.01,92,0.01,46,0.01,49,0,170188,0,2009
ME,water transport and terminals,586,2.46,2273025,2.09,179,1.72,155778,2.84,9654,2.47,644,2.48,765,1.93,2428803,1.97,2009
ME,electric power,15,0.01,63456,0.01,5,0.01,6215,0.01,336,0.01,17,0.01,20,0,69671,0,2009
ME,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,transit,83,0.01,354648,0.01,36,0.01,73996,0.01,5003,0.01,111,0.01,119,0,428644,0,2009
ME,education total,33033,3.87,108333011,3.74,8458,3.32,9458425,3.32,600027,3.29,36543,3.96,41491,3.16,117791436,3.45,2009
ME,education - elementary and secondary total,33033,3.87,108333011,3.74,8458,3.32,9458425,3.32,600027,3.29,36543,3.96,41491,3.16,117791436,3.45,2009
ME,education - elementary and secondary instructional,24760,4.04,87069868,3.86,5361,4.08,5735154,3.85,352571,4.03,26829,4.15,30121,3.4,92805022,3.63,2009
ME,education - elementary and secondary other,8273,3.38,21263143,3.27,3097,2.01,3723271,2.49,247456,2.24,9714,3.45,11370,2.52,24986414,2.81,2009
ME,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,libraries,195,1.81,602659,1.68,291,2.12,285813,2.39,22874,2.39,325,2.48,486,1.46,888472,1.38,2009
ME,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ME,other and unallocable,678,1.36,2180396,1.3,1115,0.7,286462,2.64,24503,2.81,818,2.51,1793,0.67,2466858,1.19,2009
MD,total,186483,0.43,958488384,0.35,58589,0.46,84936102,0.41,4187824,0.46,210477,0.41,245072,0.35,1043424486,0.33,2009
MD,financial administration,2120,1.23,11148587,1.11,142,0.91,252086,0.78,11232,1.45,2185,1.24,2262,1.15,11400673,1.08,2009
MD,other government administration,3140,1.65,16575249,1.46,906,2.05,1508042,1.38,69465,1.39,3535,1.69,4046,1.36,18083291,1.35,2009
MD,judicial and legal,3155,0.96,15352004,0.92,335,1.98,596125,1.39,33994,2.05,3353,1.07,3490,0.89,15948129,0.89,2009
MD,police protection total,15429,0.79,88973991,0.74,1437,0.79,1562045,0.87,109463,1,16058,0.79,16866,0.72,90536036,0.72,2009
MD,police protection - officers,11572,0.84,71656972,0.78,155,1.01,184839,1.39,10129,1.81,11629,0.83,11727,0.83,71841811,0.78,2009
MD,police protection - other,3857,0.63,17317019,0.56,1282,0.76,1377206,0.8,99334,0.91,4429,0.69,5139,0.51,18694225,0.52,2009
MD,fire protection total,6490,1.33,37181605,0.94,188,2.98,211026,2.52,11685,3.38,6556,1.3,6678,1.29,37392631,0.93,2009
MD,fire protection - firefighters,5919,0.95,34227435,0.68,51,4.05,64136,5.79,3908,5.85,5941,0.96,5970,0.95,34291571,0.68,2009
MD,fire protection - other,571,5.17,2954170,3.94,137,2.59,146890,1.09,7777,2.14,615,4.56,708,4.2,3101060,3.75,2009
MD,corrections,3436,1.99,16832755,1.73,85,2.26,170827,1.48,10249,2.38,3495,1.88,3521,1.95,17003582,1.71,2009
MD,highways,4725,1.88,17881479,1.92,94,0.44,185751,0.43,9037,0.48,4777,1.87,4819,1.85,18067230,1.9,2009
MD,air transportation,25,1.55,129148,1.28,9,0.01,13338,1.64,1016,0.59,31,1.14,34,1.14,142486,1.17,2009
MD,water transport and terminals,3,0.01,18037,0.01,11,0.01,4822,0.01,368,0.01,5,0.01,14,0,22859,0,2009
MD,public welfare,2558,1.92,11485537,1.38,1244,1.1,2197394,0.91,132998,1.22,3326,1.86,3802,1.34,13682931,1.17,2009
MD,health,3768,1.97,17922274,1.63,835,1.02,1960473,0.78,99307,0.57,4337,1.73,4603,1.62,19882747,1.47,2009
MD,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
MD,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
MD,solid waste management,2401,1.37,8429267,1.36,244,3.44,286668,3.03,26979,4.41,2556,1.6,2645,1.28,8715935,1.32,2009
MD,sewerage,3448,1.22,15780138,0.99,39,4.85,62670,3,2493,4.24,3462,1.24,3487,1.21,15842808,0.99,2009
MD,parks and recreation,5132,1.17,21029035,1.32,5431,2.14,3519678,1.98,298716,1.75,6849,1.36,10563,1.24,24548713,1.17,2009
MD,housing and community development,2401,2.36,9398014,2.34,200,2.31,476233,1.7,23149,2.09,2534,2.4,2601,2.19,9874247,2.23,2009
MD,natural resources,739,0.32,3674761,0.38,239,0.07,107026,0.31,6601,0.17,777,0.3,978,0.25,3781787,0.37,2009
MD,water transport and terminals,2541,1.14,10972750,1.04,34,1.58,39583,0.89,1885,0.99,2552,1.13,2575,1.12,11012333,1.04,2009
MD,electric power,104,5.06,490344,5.84,0,0.01,0,0.01,0,0.01,104,5.06,104,5.06,490344,5.84,2009
MD,gas supply,7,0.01,38371,0.01,0,0.01,0,0.01,0,0.01,7,0.01,7,0,38371,0,2009
MD,transit,1082,1.36,5068854,0.86,256,7.55,387149,7.46,25537,8.19,1228,2.53,1338,1.81,5456003,0.96,2009
MD,education total,117035,0.85,622113615,0.7,43938,0.99,68209298,0.89,3097228,0.98,134772,0.85,160973,0.68,690322913,0.64,2009
MD,education - elementary and secondary total,109188,0.86,584358342,0.68,31879,0.86,55408168,0.81,2482678,1.01,123412,0.86,141067,0.7,639766510,0.63,2009
MD,education - elementary and secondary instructional,79743,0.93,469694094,0.66,17381,0.44,34031984,0.66,1200134,0.91,86612,0.9,97124,0.77,503726078,0.61,2009
MD,education - elementary and secondary other,29445,0.67,114664248,0.79,14498,1.36,21376184,1.05,1282544,1.1,36800,0.77,43943,0.63,136040432,0.68,2009
MD,education - higher education total,7847,0.7,37755273,1.04,12059,1.32,12801130,1.27,614550,0.86,11360,0.75,19906,0.85,50556403,0.84,2009
MD,education - higher education instructional,2405,2.06,15577768,1.85,7503,1.13,8958297,1.36,357391,1,4442,1.57,9908,0.99,24536065,1.28,2009
MD,education - higher education other,5442,0.1,22177505,0.47,4556,1.65,3842833,1.05,257159,0.65,6918,0.22,9998,0.75,26020338,0.43,2009
MD,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
MD,libraries,2398,0.44,9328081,0.36,2144,0.74,2002784,0.79,140170,1.15,3199,0.59,4542,0.42,11330865,0.33,2009
MD,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
MD,other and unallocable,4346,1.53,18664488,1.43,778,1.33,1183084,0.85,76252,1.16,4779,1.5,5124,1.32,19847572,1.35,2009
MA,total,219444,0.79,1043884466,0.81,61563,1,71295157,0.96,4124116,1.01,243529,0.78,281007,0.66,1115179623,0.77,2009
MA,financial administration,4677,1.29,21719667,1.26,1257,6.25,1055277,4.27,48643,3.8,4958,1.15,5934,1.67,22774944,1.22,2009
MA,other government administration,3874,1.8,18114056,1.65,1991,5.47,1696957,6.21,110253,4.07,4494,1.76,5865,2.2,19811013,1.6,2009
MA,judicial and legal,220,3.48,1252917,3.96,53,5.25,139773,5.88,4206,4.66,244,3.51,273,2.98,1392690,3.61,2009
MA,police protection total,17839,1.29,106882006,1.37,3533,2.43,3017063,2.6,182678,3.32,18878,1.37,21372,1.15,109899069,1.34,2009
MA,police protection - officers,14803,1.28,95164076,1.36,1664,2.88,1370748,3.08,70181,5.33,15196,1.41,16467,1.19,96534824,1.34,2009
MA,police protection - other,3036,1.3,11717930,1.46,1869,2.03,1646315,2.21,112497,2.06,3682,1.21,4905,1.12,13364245,1.31,2009
MA,fire protection total,13467,2.05,73766782,2.05,2469,2.17,1335906,4.5,93781,3.85,13997,2.01,15936,1.76,75102688,2.01,2009
