state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
PA,education - elementary and secondary other,62388,2.51,117334535,1.15,49741,1.2,26864,2.17,99735634,1.31,17598901,2.95,2026826,4.62,1993
PA,education - higher education instructional,4340,0,13353058,0,2197,0,6308,0,8624067,0,4728991,0,362324,0,1993
PA,education - higher education other,4210,0,8855519,0,2898,0,3452,0,7246736,0,1608783,0,221621,0,1993
PA,libraries,1509,2.22,3363706,0.92,1224,2.48,724,8.71,2973741,1.8,389965,6.34,53287,10.32,1993
PA,other and unallocable,10246,12.95,21075870,11.59,8937,13.67,4499,19.92,19268934,12.03,1806936,15.94,238095,17.62,1993
RI,total,27651,0.33,78750649,0.25,25725,0.34,4580,6.61,76175827,0.24,2574822,1.12,322947,1.02,1993
RI,financial administration,598,0.27,1288771,0.43,569,0.23,73,1.82,1251863,0.45,36908,0.5,4670,1.14,1993
RI,other government administration,619,0.59,1304115,0.8,590,0.23,221,2.4,1255410,0.51,48705,8.4,4795,8.47,1993
RI,judicial and legal,109,0.13,247958,0.03,92,0,45,0,214325,0,33633,0.21,3102,0.81,1993
RI,police protection - officers,2244,0.06,6540896,0.39,2227,0.12,41,19.43,6508722,0.41,32174,3.3,2780,7.74,1993
RI,police protection - other,514,0.86,1008740,1.53,440,0.6,252,0,894850,1.5,113890,0,12353,0,1993
RI,fire protection - firefighters,1924,0.78,6003208,0.36,1917,0,30,1000,5994557,0.05,8651,244.76,1303,203.38,1993
RI,fire protection - other,157,1.5,261853,3.61,146,0,29,16.25,257388,0,4465,49.54,3042,13.71,1993
RI,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
RI,streets and highways,856,0.16,1786936,0.36,838,0.16,40,0,1764493,0.36,22443,0.31,2967,0,1993
RI,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
RI,water transport and terminals,32,0,19931,0,32,0,0,0,19931,0,0,0,0,0,1993
RI,public welfare,159,0,294054,0,120,0,90,0,238557,0,55497,0,6438,0,1993
RI,health,56,0,106886,0,51,0,13,0,100582,0,6304,0,818,0,1993
RI,hospitals,1,0,1583,0,0,0,1,0,0,0,1583,0,133,0,1993
RI,solid waste management,122,1.09,244829,0.68,120,1.11,4,0,241924,0.69,2905,0,370,0,1993
RI,sewerage,235,0,584217,0,234,0,4,0,581360,0,2857,0,232,0,1993
RI,parks and recreation,596,0,1012944,0.16,480,0,301,0,892317,0.19,120627,0,19516,0,1993
RI,housing and community development,684,0.6,1537009,1.26,622,0.47,99,3.78,1445057,1.2,91952,14.56,11482,6.7,1993
RI,natural resources,2,0,2252,0,0,0,11,0,0,0,2252,0,288,0,1993
RI,water transport and terminals,575,1.8,1275176,2.03,567,2.12,17,177.18,1266879,2.33,8297,44.91,1633,18.26,1993
RI,electric power,12,19.63,57124,63.6,12,19.63,0,0,57124,63.6,0,0,0,0,1993
RI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
RI,transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
RI,education - elementary and secondary instructional,13270,0.63,45990975,0.38,12645,0.65,1178,1.65,45093436,0.37,897539,1.21,102562,1.2,1993
RI,education - elementary and secondary other,4003,0.65,7500235,0.64,3302,0.88,1673,0.55,6606967,0.73,893268,0.23,117347,0.84,1993
RI,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
RI,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
RI,libraries,326,0,561820,0.11,229,0,281,0,435910,0,125910,0.51,16782,0,1993
RI,other and unallocable,557,0.79,1119137,0.73,492,0.27,177,3.75,1054175,0.19,64962,9.83,10334,5.23,1993
SC,total,124620,0.99,248249243,1,117212,1.02,21124,2.51,238713248,1.02,9535995,1.63,1258097,1.78,1993
SC,financial administration,2402,5.16,4387119,4.48,2326,5.33,152,32.89,4271288,4.6,115831,5.45,13279,3.77,1993
SC,other government administration,1782,4.64,3687371,4.57,1632,4.98,1384,27.75,3356814,4.7,330557,12.64,25771,10.75,1993
SC,judicial and legal,2318,3.95,4430339,3.37,2182,3.95,279,7.12,4174258,3.42,256081,6.53,23196,5.89,1993
SC,police protection - officers,5717,2.75,12425474,2.8,5688,2.77,52,12.18,12377022,2.87,48452,14.29,4952,19.81,1993
SC,police protection - other,1518,4.42,2266266,4.55,1350,5.24,643,6.86,2052621,5.35,213645,8.94,29528,8.53,1993
SC,fire protection - firefighters,2542,3.87,5441508,4.07,2527,3.84,290,58.35,5421226,4.06,20282,14.95,2813,18.8,1993
SC,fire protection - other,62,3.13,113128,2.4,59,3.29,31,0,108414,2.5,4714,0,653,0,1993
SC,corrections,1545,3.98,2688576,2.96,1529,3.96,34,12.96,2667932,2.92,20644,16.64,2810,14.01,1993
SC,streets and highways,2051,4.45,3395903,4.41,2041,4.49,16,29.7,3383778,4.43,12125,23.76,1699,27.03,1993
SC,air transportation,351,0,639060,0,340,0,24,0,625939,0,13121,0,2050,0,1993
SC,water transport and terminals,1,0,1603,0,1,0,0,0,1603,0,0,0,0,0,1993
SC,public welfare,415,5.36,524513,4.85,404,6.42,16,38.96,515016,5.41,9497,33.86,1838,34.36,1993
SC,health,1729,6.58,3092678,5.98,1621,5.84,274,27.57,2964169,5.62,128509,22.79,17783,26.58,1993
SC,hospitals,11646,5.91,25830232,5.36,10850,5.65,1903,7.66,24227960,5.32,1602272,6.36,140088,9.58,1993
SC,solid waste management,2399,6.54,3669588,7.81,2291,6.84,193,5.27,3549762,8.04,119826,5.34,19100,7.11,1993
SC,sewerage,1623,5.75,3127404,7.48,1589,5.99,81,12.55,3079946,7.68,47458,15.97,5880,14.84,1993
SC,parks and recreation,2363,4.72,3776703,3.98,1971,5.27,902,6.85,3364193,4.18,412510,4.27,65422,5.45,1993
SC,housing and community development,1065,10.66,1946349,11.06,1038,10.89,43,23.86,1923652,11.19,22697,31.89,4411,30.42,1993
SC,natural resources,134,37.35,210626,27.62,106,47.17,53,0,171530,33.89,39096,0,5952,0,1993
SC,water transport and terminals,2265,3.36,4698653,2.74,2224,3.43,846,0.48,4554923,2.84,143730,1.26,11139,2.81,1993
SC,electric power,282,7.43,594141,9.28,281,7.45,2,0,591892,9.31,2249,0,177,0,1993
SC,gas supply,275,2.79,673088,2.53,271,3.1,12,0,668613,2.64,4475,0,648,0,1993
SC,transit,417,4.61,768073,4.06,364,3.71,94,9.51,711959,3.53,56114,10.82,9502,10.16,1993
SC,education - elementary and secondary instructional,53132,1.1,121124152,1.26,51345,1.12,6561,2.68,119044759,1.27,2079393,3.05,299638,3.33,1993
SC,education - elementary and secondary other,21984,1.22,31146984,1.71,18996,1.7,6371,2.94,27774078,2.09,3372906,2.17,498777,2.46,1993
SC,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
SC,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
SC,libraries,1037,3.83,1603997,3.29,789,4.31,545,3.71,1338001,3.57,265996,2.78,42327,3.35,1993
SC,other and unallocable,3565,19.27,5985715,17.26,3397,19.92,323,11.14,5791900,17.7,193815,12.12,28664,10.27,1993
SD,total,26154,1.28,47749506,1.27,22475,1.39,15474,5.9,43294529,1.31,4454977,2.95,654576,2.57,1993
SD,financial administration,974,3,1564151,3.1,862,3.47,1226,31.71,1391535,2.26,172616,24.9,17639,20.17,1993
SD,other government administration,490,10.22,898313,7.32,396,12.96,3901,19.13,644150,8.99,254163,14.74,16293,11.72,1993
SD,judicial and legal,194,4.34,424022,3.29,166,6.42,72,14.22,360293,5.01,63729,17.73,4903,23.66,1993
SD,police protection - officers,903,2.09,2086764,1.61,885,2.13,61,18.61,2066838,1.62,19926,22.67,2998,20.61,1993
SD,police protection - other,298,9.01,431736,8.96,260,9.82,147,13.98,388008,9.41,43728,11.71,6722,14.48,1993
SD,fire protection - firefighters,342,0,915735,0,337,0,445,0,910300,0,5435,0,914,0,1993
SD,fire protection - other,15,0,29774,0,14,0,3,0,28198,0,1576,0,164,0,1993
SD,corrections,274,12.78,472645,12.94,249,12.92,110,24.94,440252,12.88,32393,20.05,4467,15.76,1993
SD,streets and highways,1587,5.69,2621250,5.2,1412,5.48,342,24.18,2395388,4.83,225862,25.63,29573,25.15,1993
SD,air transportation,21,0,35594,0,16,0,13,0,29471,0,6123,0,850,0,1993
SD,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
SD,public welfare,199,6.18,274295,4.44,123,6.94,188,11.3,164750,4.67,109545,7.88,13438,10.46,1993
SD,health,176,6.77,292416,2.24,126,6.16,241,23.18,223995,3.73,68421,5.53,8867,17.09,1993
SD,hospitals,489,5.91,823086,5.51,353,7.59,226,3.24,620427,7.35,202659,0.97,24167,1.67,1993
SD,solid waste management,196,4.2,318306,3.11,151,4.55,88,11.33,283417,3.46,34889,3.76,6612,10.17,1993
SD,sewerage,224,3.13,464255,2.14,203,3.25,71,16.72,438861,2.17,25394,10.21,3607,11.97,1993
SD,parks and recreation,414,3.4,676083,2.21,257,0.39,432,4.12,517309,0.36,158774,9.28,27712,8.93,1993
SD,housing and community development,299,6.69,429090,7.92,245,0,135,3.23,344890,0,84200,0.12,10031,0.05,1993
SD,natural resources,236,31.39,376939,25.56,170,10.18,207,63.14,215857,11.27,161082,38.38,23624,29.85,1993
SD,water transport and terminals,410,5.36,833930,3.63,377,5.78,84,16.28,790487,3.81,43443,3.28,6641,3.72,1993
SD,electric power,171,6.35,434886,3.3,152,0,62,0,406833,0.05,28053,0,3442,0,1993
SD,gas supply,12,0,34180,0,12,0,0,0,34180,0,0,0,0,0,1993
SD,transit,6,0,8250,0,1,0,18,0,2086,0,6164,0,801,0,1993
SD,education - elementary and secondary instructional,12066,1.8,24906786,1.92,11296,1.8,2362,4.76,23911350,1.92,995436,5.47,135120,5.35,1993
SD,education - elementary and secondary other,5270,3.78,6971524,4.07,3737,5.37,4175,3.3,5473338,4.99,1498186,3.68,270177,3.43,1993
SD,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
SD,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
SD,libraries,260,1.8,382148,1.53,162,0.83,280,4.96,293831,0.68,88317,4.83,15672,4.71,1993
SD,other and unallocable,628,9.3,1043348,9.12,513,10.18,585,43.11,918485,9.83,124863,13.13,20142,13.95,1993
TN,total,181527,0.56,369813419,0.52,171472,0.55,32273,4.28,353120995,0.51,16692424,1.78,1740130,2.46,1993
TN,financial administration,3071,3.01,6144510,2.87,3001,2.95,162,10.74,6059662,2.83,84848,8.81,11466,12.16,1993
TN,other government administration,2857,6.34,5891909,5.51,2638,5.95,2020,19.45,5408119,5.49,483790,12.52,38007,19.69,1993
TN,judicial and legal,2967,1.65,6109820,1.45,2821,1.66,438,8.18,5815615,1.4,294205,5.88,24502,5.39,1993
TN,police protection - officers,9234,3.08,20809770,2.58,9095,3.05,296,23.07,20652266,2.58,157504,35.32,24040,36.14,1993
TN,police protection - other,2464,2.41,4411802,2.24,2236,2.62,713,3.19,4116849,2.42,294953,1.47,39310,1.98,1993
TN,fire protection - firefighters,5364,2.19,13376417,2.11,5305,2.08,1532,72.85,13332759,2.09,43658,22.77,10555,47.28,1993
TN,fire protection - other,542,1.42,1402746,0.85,539,1.2,31,69.73,1394702,0.78,8044,29.58,777,46.83,1993
TN,corrections,4047,1.96,6548647,2.4,4003,1.96,113,5.46,6489013,2.41,59634,6.55,7736,5.85,1993
TN,streets and highways,6536,3.85,10436964,3.08,6435,3.91,179,11.45,10330701,3.11,106263,7.9,17053,10.44,1993
TN,air transportation,907,0.3,2378216,0.24,892,0.29,31,7.83,2359638,0.22,18578,2.66,2554,4.13,1993
TN,water transport and terminals,10,0,23892,0,10,0,0,0,23892,0,0,0,0,0,1993
TN,public welfare,3710,1.15,5473054,1.05,3439,1.23,566,2.41,5156016,1.11,317038,1.69,47158,1.95,1993
TN,health,3240,2.78,5607251,1.8,3085,2.87,349,10.19,5390972,1.79,216279,10.44,26562,10.73,1993
TN,hospitals,19128,1.85,40396027,1.39,16780,1.91,3734,1.85,34037157,1.5,6358870,0.89,395426,1.54,1993
TN,solid waste management,3672,2.79,6060367,1.83,3527,2.77,383,20.93,5903009,1.79,157358,15.52,25519,17.71,1993
TN,sewerage,1968,5.47,4058882,4.27,1932,5.04,56,44.3,3996525,3.7,62357,49.14,6328,38.03,1993
TN,parks and recreation,3332,2.67,4484598,2.22,2869,2.14,1352,5.49,3992078,2.04,492520,8.98,81844,10.31,1993
TN,housing and community development,2477,1.4,4594520,3.44,2308,1.21,378,13.39,4411573,2.86,182947,10,29920,10.35,1993
TN,natural resources,189,9.81,251385,8.02,134,7.75,171,0,191639,6.03,59746,0,10730,0,1993
TN,water transport and terminals,3875,5.46,8185457,4.52,3691,5.37,1569,14.55,7818680,4.67,366777,19.04,45572,15.25,1993
TN,electric power,5812,3.93,15005208,2.99,5771,3.96,67,6.72,14959899,3,45309,5.99,7173,5.16,1993
TN,gas supply,1973,2.46,5218292,1.14,1947,2.49,48,0,5183235,1.15,35057,0,4499,0,1993
TN,transit,264,0,508613,0,239,0,46,0,475371,0,33242,0,4347,0,1993
TN,education - elementary and secondary instructional,61476,0.8,146615856,0.71,59698,0.7,8754,6.23,143729524,0.66,2886332,6.66,308145,7.76,1993
TN,education - elementary and secondary other,27154,1.45,35570213,1.64,24308,1.74,7790,4.12,32243243,1.84,3326970,4.58,486385,5.27,1993
TN,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
TN,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
TN,libraries,1125,1.27,1972812,0.64,937,1.3,569,2.9,1733943,0.54,238869,2.79,33498,3.38,1993
TN,other and unallocable,4133,9.63,8276191,10.98,3832,8.59,926,16.51,7914915,10.35,361276,25,51024,29.93,1993
TX,total,767594,0.9,1614229475,0.89,721532,0.94,120965,2.11,1543837634,0.92,70391841,1.65,8028951,2.11,1993
TX,financial administration,10636,3.29,21537852,3.04,10420,3.19,498,18.65,21264334,2.99,273518,15.34,38196,14.98,1993
TX,other government administration,10821,4.13,23684597,2.97,10454,4.25,1859,27.67,23179666,3.01,504931,11.82,64977,12.5,1993
TX,judicial and legal,13754,5.27,31116564,4.38,13363,5.32,1245,9.55,30422289,4.44,694275,11.44,69208,11.12,1993
TX,police protection - officers,37103,2.29,98267304,1.6,36959,2.37,492,31.91,98062597,1.64,204707,21.11,25454,21.34,1993
TX,police protection - other,12456,5.25,21048622,3.33,11586,5.56,2163,4.76,20132807,3.42,915815,5.4,155329,6.96,1993
TX,fire protection - firefighters,16305,1.8,49392299,1.58,16164,1.78,1399,24.62,49149193,1.57,243106,45.36,27108,36.45,1993
TX,fire protection - other,995,4.62,2332120,3.25,986,2.93,119,27.55,2283840,2.78,48280,42.38,11404,35.56,1993
TX,corrections,16313,4.62,32406501,4.05,16001,4.69,670,5.23,31924307,4.1,482194,3.31,61253,4.83,1993
TX,streets and highways,22408,4.62,40483377,3.7,21437,4.8,1559,7.1,39170462,3.78,1312915,6.46,180189,6.45,1993
TX,air transportation,5136,1.29,11601746,0.94,5062,1.31,154,0,11493232,0.95,108514,0,12452,0,1993
TX,water transport and terminals,1022,0,2889992,0,990,0,68,0,2768538,0,121454,0,5637,0,1993
TX,public welfare,3114,8.17,4623933,4.3,2868,7.24,804,37.37,4307588,3.22,316345,21.69,43412,19.65,1993
TX,health,14696,0.79,27790835,0.67,13863,0.78,1567,4.26,26714103,0.66,1076732,2.41,148422,2.65,1993
TX,hospitals,38060,5.93,83415330,5.42,33703,6.38,7703,8.23,73777141,5.99,9638189,6.29,770282,7.07,1993
TX,solid waste management,6740,3.63,11679788,3.63,6257,3.62,743,13.4,10926060,3.7,753728,6.39,85015,8.77,1993
TX,sewerage,6520,3.79,12833206,3.42,6390,3.55,218,63.29,12692667,3.38,140539,54.99,23007,64.76,1993
TX,parks and recreation,12111,2.98,19809945,2.02,10821,2.97,3076,5.11,18429380,1.95,1380565,5.92,228779,5.47,1993
TX,housing and community development,4825,8.46,8784229,6.98,4602,8.1,468,40.01,8470435,6.81,313794,34.59,39104,28.21,1993
TX,natural resources,3037,6.54,5567850,5.94,2966,5.33,325,55.76,5473839,5.59,94011,40.08,12621,45.08,1993
TX,water transport and terminals,11848,4.21,23456545,4.2,11463,3.86,675,23.77,22871943,3.98,584602,16.63,67958,21.17,1993
TX,electric power,8084,10.45,23098847,6.02,7999,10.32,122,48.22,23002037,5.91,96810,33.36,15141,0,1993
TX,gas supply,1405,5.44,3728783,4.36,1405,5.44,0,0,3728783,4.36,0,0,0,0,1993
TX,transit,9141,0,23505214,0,8545,0,921,0,22121239,0,1383975,0,105500,0,1993
TX,education - elementary and secondary instructional,314604,1.35,726885535,1.59,306939,1.38,28027,6.33,713202141,1.59,13683394,3.51,1321577,5.24,1993
TX,education - elementary and secondary other,134632,1.46,193992931,1.39,118427,1.85,34499,4.06,174391392,1.65,19601539,4,2772023,4.86,1993
TX,education - higher education instructional,11309,0,36467074,0,7927,0,14037,0,27620971,0,8846103,0,590330,0,1993
TX,education - higher education other,16661,0,30093403,0,11669,0,14235,0,24361989,0,5731414,0,871420,0,1993
TX,libraries,4566,2.05,7796130,1.67,3815,2.03,1320,3.92,7006187,1.65,789943,3.58,130209,4.43,1993
TX,other and unallocable,19292,20.02,35938923,16.03,18451,20.09,1999,28.13,34888474,15.96,1050449,23.1,152944,22.91,1993
UT,total,55852,0.43,118809826,0.51,47923,0.47,23902,2.03,107981747,0.54,10828079,1.37,1388112,1.25,1993
UT,financial administration,1111,3.59,2523304,2.6,1006,4.55,217,26.49,2362023,3.06,161281,29.58,17867,25.29,1993
UT,other government administration,1343,5.42,3230308,3.1,1186,7.51,1013,29,2886345,4.55,343963,24.29,31339,18.24,1993
UT,judicial and legal,730,9.46,1824991,4.11,634,10.55,176,16.94,1642713,4.9,182278,8.11,15926,10.13,1993
UT,police protection - officers,2519,1.29,6634676,1.34,2431,1.42,208,16.47,6550025,1.41,84651,12.94,15522,7.46,1993
UT,police protection - other,778,3.8,1373297,2.56,541,3.43,742,7.44,1077567,2.68,295730,6.95,45190,8.19,1993
UT,fire protection - firefighters,1207,4.26,3498554,1.61,1048,0.3,538,36.09,3315775,0.32,182779,28.6,26513,33.44,1993
UT,fire protection - other,132,0.96,312918,0.47,125,0,31,0,306043,0,6875,0,1332,0,1993
UT,corrections,653,2.59,1331036,2.64,641,3.27,28,47.28,1313875,3.15,17161,36.19,2095,47.13,1993
UT,streets and highways,1456,3.51,3166076,1.9,1358,3.49,247,44.6,3015157,1.66,150919,22.35,20435,19.58,1993
UT,air transportation,342,0.64,896885,0.19,325,0.68,35,0,876781,0.19,20104,0,2975,0,1993
UT,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
UT,public welfare,544,1.4,782999,0.61,390,0.4,303,4.21,588031,0.01,194968,2.01,27458,2.98,1993
UT,health,1058,0.86,2294252,1.24,896,0.33,388,13.1,2014326,1.23,279926,2.19,28717,3.2,1993
UT,hospitals,375,0,618787,0,270,0,244,0,452815,0,165972,0,18606,0,1993
UT,solid waste management,348,11.29,736179,5.05,312,12.46,56,16.34,690762,5.16,45417,12.87,6345,9.37,1993
UT,sewerage,701,15.87,1661827,17.14,646,14.83,137,61.28,1603104,17.09,58723,54.85,9796,64.64,1993
UT,parks and recreation,1599,5.42,2588309,4.83,895,8.11,1788,5.19,1842767,5.95,745542,4.75,123854,4.72,1993
UT,housing and community development,318,4.72,854081,3.26,304,4.77,29,0,836172,3.24,17909,0,2590,0,1993
UT,natural resources,121,12.06,227298,8.52,109,11.25,25,28.31,214203,7.08,13095,24,2059,24.34,1993
UT,water transport and terminals,1024,4.03,2399664,3.24,933,3.88,180,13.23,2264144,3.09,135520,31.37,16040,22.46,1993
UT,electric power,483,3.66,1357020,2.28,434,1.79,95,0,1294483,1.54,62537,0,8828,0,1993
UT,gas supply,2,0,2583,0,1,0,4,0,1213,0,1370,0,216,0,1993
UT,transit,1105,0,2266379,0,1055,0,75,0,2190950,0,75429,0,8803,0,1993
UT,education - elementary and secondary instructional,27024,0.32,60175149,0.72,24283,0.34,8996,1.29,56398692,0.73,3776457,1.08,470892,1.01,1993
UT,education - elementary and secondary other,9073,0.43,14564015,0.74,6744,0.66,7034,0.77,11378223,0.98,3185792,0.71,405610,0.63,1993
UT,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
UT,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
UT,libraries,696,1.23,1232623,0.71,410,2.12,630,2.5,831762,1.31,400861,1.07,50743,2.7,1993
UT,other and unallocable,1110,7.15,2256616,6.56,946,7.75,683,34.34,2033796,6.58,222820,17.76,28361,12.1,1993
VT,total,22010,1.44,49197378,1.47,18898,1.23,8392,3.73,44367174,1.36,4830204,3.22,520106,3.5,1993
VT,financial administration,351,7.73,647422,6.88,257,8.03,433,23.43,474251,6.08,173171,18.16,17122,17.53,1993
VT,other government administration,437,9.59,841497,7.31,355,9.33,464,21.17,715407,6.42,126090,22.3,13535,20.17,1993
VT,judicial and legal,124,61.66,192432,57.17,109,0,68,93.67,176890,0,15542,90.88,2496,90.69,1993
VT,police protection - officers,537,3.49,1450055,2.81,504,2.9,126,18.67,1398075,2.47,51980,16.03,5992,15.59,1993
VT,police protection - other,198,3.58,352027,3.58,152,3.68,77,13.94,312346,3.62,39681,10.08,5111,9.41,1993
VT,fire protection - firefighters,250,1.52,650268,0.51,231,0,338,29.95,622054,0,28214,11.66,3309,20.26,1993
VT,fire protection - other,9,0,18197,0,7,0,6,0,15041,0,3156,0,439,0,1993
VT,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VT,streets and highways,1002,7.65,1860153,7.07,947,6.92,140,37.2,1790762,6.82,69391,38.53,9685,42.38,1993
VT,air transportation,20,0,45459,0,18,0,5,0,43475,0,1984,0,332,0,1993
VT,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VT,public welfare,6,0,8140,0,3,0,9,0,5319,0,2821,0,484,0,1993
VT,health,27,2.06,48845,1.07,20,0,54,0,38374,0,10471,0,1165,0,1993
VT,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VT,solid waste management,48,30.46,82354,27.35,30,44.66,67,11.71,56869,37.67,25485,26.44,3400,29.87,1993
VT,sewerage,164,3.58,410001,4.28,156,2.41,19,43.34,389509,2.18,20492,73.11,1354,48.37,1993
VT,parks and recreation,137,0.36,260229,0.23,98,0,200,1.68,202544,0,57685,1.06,6883,1.27,1993
VT,housing and community development,87,0,184618,0,79,0,15,0,171036,0,13582,0,1440,0,1993
VT,natural resources,4,0,6389,0,2,0,24,0,3317,0,3072,0,3752,0,1993
VT,water transport and terminals,180,4.84,433296,2.65,176,4.9,172,5.05,426460,2.69,6836,18.77,717,37.89,1993
VT,electric power,254,0.41,769692,0.43,250,0.41,11,0,760817,0.44,8875,0,705,0,1993
VT,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VT,transit,81,0,164936,0,78,0,5,0,160581,0,4355,0,527,0,1993
VT,education - elementary and secondary instructional,13830,1.9,33538403,2.03,12179,1.68,3735,5.69,30853541,1.88,2684862,4.99,273179,5.53,1993
VT,education - elementary and secondary other,3948,2.76,6758126,1.76,3025,1.84,2004,3.93,5386019,1.55,1372107,3.91,152918,4.7,1993
VT,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VT,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VT,libraries,87,1.62,142977,1.18,54,0,115,14.14,99191,0,43786,3.85,5753,4.33,1993
VT,other and unallocable,229,29.28,331862,20.2,168,29.23,305,30.14,265296,19.91,66566,26.55,9808,31.16,1993
VA,total,233929,0.36,541632439,0.4,213756,0.4,50943,1.22,509007227,0.42,32625212,0.85,3517965,1.03,1993
VA,financial administration,5505,0.79,12972919,0.76,5315,0.7,370,6.94,12705301,0.7,267618,5.36,33534,6.96,1993
VA,other government administration,4335,2.3,11653354,1.34,4104,2.48,1242,16.36,11129268,1.31,524086,11.71,40126,5.88,1993
VA,judicial and legal,2803,2.16,7721916,1.75,2694,2.07,241,7.69,7474034,1.7,247882,5.89,19040,8.95,1993
VA,police protection - officers,10566,1.16,30502193,0.75,10489,1.16,209,16.62,30387267,0.77,114926,18.43,12957,21.64,1993
VA,police protection - other,2727,2.16,5391211,1.66,2427,2.32,728,4.38,4960073,1.71,431138,3.49,53369,3.65,1993
VA,fire protection - firefighters,6148,0.69,18819268,0.31,6117,0.67,255,0,18787861,0.3,31407,0,5439,0,1993
VA,fire protection - other,644,0.95,1623580,0.6,618,0.92,63,13.12,1578917,0.56,44663,7.9,4458,9.19,1993
VA,corrections,5299,1.99,11751871,1.6,5154,2.02,316,3.01,11522790,1.61,229081,0.87,24614,1.55,1993
VA,streets and highways,3705,2.96,8035847,2.62,3624,2.96,122,7.82,7923716,2.63,112131,6.94,14108,7.98,1993
VA,air transportation,2892,0.44,9477047,0.22,2851,0.38,65,17.97,9414118,0.21,62929,10.6,7181,13.6,1993
VA,water transport and terminals,14,0,24062,0,14,0,1,0,23926,0,136,0,30,0,1993
VA,public welfare,8042,1.45,16851421,1.27,7659,1.47,751,5.97,16221819,1.32,629602,3.47,67261,6.64,1993
VA,health,4162,0.81,9950424,0.75,3596,0.91,1198,1,8701144,0.86,1249280,0.27,98676,0.56,1993
VA,hospitals,4399,0,12443021,0,3722,0,1456,0,10833653,0,1609368,0,119818,0,1993
VA,solid waste management,3479,1.88,6794814,1.44,3292,1.72,284,9.88,6581889,1.33,212925,9.1,32277,11.36,1993
VA,sewerage,4084,1.65,9682735,1.13,4046,1.66,73,9.11,9629811,1.14,52924,8.18,6682,6.51,1993
VA,parks and recreation,5575,1.2,10487492,0.98,4333,0.89,4093,2.38,8637105,0.75,1850387,2.77,215571,3.69,1993
VA,housing and community development,2029,0.55,4840923,0.4,1942,0.56,159,2.88,4711701,0.41,129222,3.73,15165,4,1993
VA,natural resources,358,4.08,866485,3.89,266,4.54,100,12.2,775659,4.4,90826,12.81,11153,10.78,1993
VA,water transport and terminals,3505,1.93,7650173,1.62,3468,1.94,71,25.81,7604153,1.64,46020,28.01,6434,33.31,1993
VA,electric power,313,0,797785,0,308,0,8,0,788003,0,9782,0,874,0,1993
VA,gas supply,306,0,706596,0,304,0,2,0,703939,0,2657,0,354,0,1993
VA,transit,1283,0.95,2243700,0.62,958,0.66,603,1.85,1872454,0.44,371246,0.93,56425,1.31,1993
VA,education - elementary and secondary instructional,95864,0.68,247877159,0.8,90843,0.69,13974,2.61,238714058,0.82,9163101,1.09,879334,1.49,1993
VA,education - elementary and secondary other,44149,0.79,67746010,0.62,35456,1.29,20585,2.08,54834997,0.89,12911013,1.79,1512550,1.95,1993
VA,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VA,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
VA,libraries,2806,1.64,5314136,1.01,1882,1.99,2211,3.3,4044545,1.24,1269591,1.38,164018,5.2,1993
VA,other and unallocable,8937,2.95,19406297,2.46,8274,2.79,1763,5.2,18445026,2.28,961271,6.4,116517,6.88,1993
