GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US23,23,Maine,,2012,1020,Financial Administration,2212,8218702,807,789635,45080,2467,3019,9008337
0400000US23,23,Maine,,2012,1040,Other Government Administration,1227,5058559,1900,1384548,74662,1644,3127,6443107
0400000US23,23,Maine,,2012,1060,Judicial and Legal,810,4257646,186,294121,13061,886,996,4551767
0400000US23,23,Maine,,2012,1100,Police Protection Total,2772,12675696,588,461894,35262,2968,3360,13137590
0400000US23,23,Maine,,2012,1101,Police Protection - Persons with Power of Arrest       ,2161,10384834,358,296726,21690,2281,2519,10681560
0400000US23,23,Maine,,2012,1102,Police Protection - Other ,611,2290862,230,165168,13572,687,841,2456030
0400000US23,23,Maine,,2012,1120,Fire Protection Total ,1227,5426025,3282,920697,72872,1645,4509,6346722
0400000US23,23,Maine,,2012,1121,Fire Protection - Firefighters,1156,5135922,3138,803324,65877,1532,4294,5939246
0400000US23,23,Maine,,2012,1122,Fire Protection - Other ,71,290103,144,117373,6995,113,215,407476
0400000US23,23,Maine,,2012,1140,Corrections,1860,7259435,147,221985,14701,1944,2007,7481420
0400000US23,23,Maine,,2012,1160,Highways,3622,13142204,477,498347,31242,3791,4099,13640551
0400000US23,23,Maine,,2012,1180,Air Transportation,154,664564,59,67092,4612,181,213,731656
0400000US23,23,Maine,,2012,1200,Water Transport and Terminals       ,85,318804,41,57373,4304,108,126,376177
0400000US23,23,Maine,,2012,1220,Public Welfare,2760,9850019,124,209476,11067,2824,2884,10059495
0400000US23,23,Maine,,2012,1240,Health,1168,4895424,499,549021,26533,1318,1667,5444445
0400000US23,23,Maine,,2012,1260,Hospitals,1329,5602287,430,856691,39772,1557,1759,6458978
0400000US23,23,Maine,,2012,1280,Social Insurance Administration,369,1349459,7,14840,621,371,376,1364299
0400000US23,23,Maine,,2012,1300,Solid Waste Management,416,1483225,375,282496,27362,570,791,1765721
0400000US23,23,Maine,,2012,1320,Sewerage,530,2196543,118,92109,5680,564,648,2288652
0400000US23,23,Maine,,2012,1340,Parks and Recreation,525,1902096,937,598603,50753,812,1462,2500699
0400000US23,23,Maine,,2012,1360,Housing and Community Development,435,1624252,93,97664,7333,477,528,1721916
0400000US23,23,Maine,,2012,1380,Natural Resources,995,4152723,219,322285,11669,1062,1214,4475008
0400000US23,23,Maine,,2012,1400,Water Supply,613,2610030,207,144851,8749,662,820,2754881
0400000US23,23,Maine,,2012,1420,Electric Power,21,91738,11,12452,574,24,32,104190
0400000US23,23,Maine,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2012,1460,Transit,83,339883,37,87547,5418,114,120,427430
0400000US23,23,Maine,,2012,1480,Education Total ,37138,133412105,17268,17485702,1043368,43277,54406,150897807
0400000US23,23,Maine,,2012,1481,Education - Elementary and Secondary Total ,31425,108383852,9751,11433480,706306,35645,41176,119817332
0400000US23,23,Maine,,2012,14811,Education - Elementary and Secondary Instructional             ,23789,88444644,6325,7327586,423968,26317,30114,95772230
0400000US23,23,Maine,,2012,14812,Education - Elementary and Secondary Other ,7636,19939208,3426,4105894,282338,9328,11062,24045102
0400000US23,23,Maine,,2012,1482,Education - Higher Education Total ,5498,24136695,7517,6052222,337062,7417,13015,30188917
0400000US23,23,Maine,,2012,14821,Education - Higher Education Instructional,1714,10222202,2671,3444559,132814,2475,4385,13666761
0400000US23,23,Maine,,2012,14822,Education - Higher Education Other ,3784,13914493,4846,2607663,204248,4942,8630,16522156
0400000US23,23,Maine,,2012,1483,Education - Other,215,891558,0,0,0,215,215,891558
0400000US23,23,Maine,,2012,1500,Libraries                          ,206,677848,412,371765,27634,369,618,1049613
0400000US23,23,Maine,,2012,1560,State liquor stores,1,4444,0,0,0,1,1,4444
0400000US23,23,Maine,,2012,1580,All other and unallocable,1992,8487614,1112,745980,45947,2245,3104,9233594
0400000US24,24,Maryland,,2012,1000,Total - All Government Employment Functions,265122,1333857882,71483,127112745,5959531,299660,336605,1460970627
0400000US24,24,Maryland,,2012,1020,Financial Administration,5488,25381699,340,672801,33136,5681,5828,26054500
0400000US24,24,Maryland,,2012,1040,Other Government Administration,4621,24899274,1276,1992126,85904,5111,5897,26891400
0400000US24,24,Maryland,,2012,1060,Judicial and Legal,7637,41139300,774,1746147,94458,8181,8411,42885447
0400000US24,24,Maryland,,2012,1100,Police Protection Total,18096,103323691,1474,1877846,124006,18833,19570,105201537
0400000US24,24,Maryland,,2012,1101,Police Protection - Persons with Power of Arrest       ,13539,82063146,302,540999,27796,13701,13841,82604145
0400000US24,24,Maryland,,2012,1102,Police Protection - Other ,4557,21260545,1172,1336847,96210,5132,5729,22597392
0400000US24,24,Maryland,,2012,1120,Fire Protection Total ,6740,39651011,149,254363,12144,6811,6889,39905374
0400000US24,24,Maryland,,2012,1121,Fire Protection - Firefighters,6163,36412466,41,48642,2905,6181,6204,36461108
0400000US24,24,Maryland,,2012,1122,Fire Protection - Other ,577,3238545,108,205721,9239,630,685,3444266
0400000US24,24,Maryland,,2012,1140,Corrections,15612,68485598,428,984291,61908,15962,16040,69469889
0400000US24,24,Maryland,,2012,1160,Highways,8993,38494489,107,206988,12556,9067,9100,38701477
0400000US24,24,Maryland,,2012,1180,Air Transportation,499,2451814,18,18097,1525,507,517,2469911
0400000US24,24,Maryland,,2012,1200,Water Transport and Terminals       ,273,1517518,9,3266,343,275,282,1520784
0400000US24,24,Maryland,,2012,1220,Public Welfare,8688,37100980,1140,1965014,164654,9640,9828,39065994
0400000US24,24,Maryland,,2012,1240,Health,9750,45758507,2076,4857102,250589,11172,11826,50615609
0400000US24,24,Maryland,,2012,1260,Hospitals,3461,14751955,504,902218,41753,3696,3965,15654173
0400000US24,24,Maryland,,2012,1280,Social Insurance Administration,929,4090702,153,342499,20728,1046,1082,4433201
0400000US24,24,Maryland,,2012,1300,Solid Waste Management,1523,5580626,158,188038,16055,1617,1681,5768664
0400000US24,24,Maryland,,2012,1320,Sewerage,3718,16921753,45,119224,4843,3746,3763,17040977
0400000US24,24,Maryland,,2012,1340,Parks and Recreation,4978,21182383,5407,4255889,359853,7081,10385,25438272
0400000US24,24,Maryland,,2012,1360,Housing and Community Development,2404,9836897,205,548777,25377,2549,2609,10385674
0400000US24,24,Maryland,,2012,1380,Natural Resources,2315,11668364,367,823136,42193,2557,2682,12491500
0400000US24,24,Maryland,,2012,1400,Water Supply,2131,9611954,23,50883,2496,2145,2154,9662837
0400000US24,24,Maryland,,2012,1420,Electric Power,80,399146,0,0,0,80,80,399146
0400000US24,24,Maryland,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US24,24,Maryland,,2012,1460,Transit,1794,7974287,226,321897,22545,1925,2020,8296184
0400000US24,24,Maryland,,2012,1480,Education Total ,142135,746734598,52934,99707424,4251910,166827,195069,846442022
0400000US24,24,Maryland,,2012,1481,Education - Elementary and Secondary Total ,110207,575585364,29593,53998625,2432138,124481,139800,629583989
0400000US24,24,Maryland,,2012,14811,Education - Elementary and Secondary Instructional             ,82766,470930124,16999,34292373,1274899,90228,99765,505222497
0400000US24,24,Maryland,,2012,14812,Education - Elementary and Secondary Other ,27441,104655240,12594,19706252,1157239,34253,40035,124361492
0400000US24,24,Maryland,,2012,1482,Education - Higher Education Total ,30112,162492544,23005,44684880,1778621,40298,53117,207177424
0400000US24,24,Maryland,,2012,14821,Education - Higher Education Instructional,9450,70109318,13200,33867958,1082565,15626,22650,103977276
0400000US24,24,Maryland,,2012,14822,Education - Higher Education Other ,20662,92383226,9805,10816922,696056,24672,30467,103200148
0400000US24,24,Maryland,,2012,1483,Education - Other,1816,8656690,336,1023919,41151,2048,2152,9680609
0400000US24,24,Maryland,,2012,1500,Libraries                          ,2326,8873132,1900,1766553,129818,3073,4226,10639685
0400000US24,24,Maryland,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US24,24,Maryland,,2012,1580,All other and unallocable,10931,48028204,1770,3508166,200737,12078,12701,51536370
0400000US25,25,Massachusetts,,2012,1000,Total - All Government Employment Functions,288617,1468759269,95567,117979803,5539015,321682,384184,1586739072
0400000US25,25,Massachusetts,,2012,1020,Financial Administration,7716,38513777,1439,2308791,77932,8167,9155,40822568
0400000US25,25,Massachusetts,,2012,1040,Other Government Administration,5306,24443875,2024,2941891,110119,5940,7330,27385766
0400000US25,25,Massachusetts,,2012,1060,Judicial and Legal,8952,48360423,535,1695108,30229,9129,9487,50055531
0400000US25,25,Massachusetts,,2012,1100,Police Protection Total,18975,131270163,2827,2705595,154541,19862,21802,133975758
0400000US25,25,Massachusetts,,2012,1101,Police Protection - Persons with Power of Arrest       ,15722,116121793,1293,1142213,67086,16103,17015,117264006
0400000US25,25,Massachusetts,,2012,1102,Police Protection - Other ,3253,15148370,1534,1563382,87455,3759,4787,16711752
0400000US25,25,Massachusetts,,2012,1120,Fire Protection Total ,12166,75895279,2456,1306664,79401,12615,14622,77201943
0400000US25,25,Massachusetts,,2012,1121,Fire Protection - Firefighters,11547,72772111,2187,1059818,66808,11922,13734,73831929
0400000US25,25,Massachusetts,,2012,1122,Fire Protection - Other ,619,3123168,269,246846,12593,693,888,3370014
0400000US25,25,Massachusetts,,2012,1140,Corrections,11699,57274168,147,404044,7458,11744,11846,57678212
0400000US25,25,Massachusetts,,2012,1160,Highways,8684,42376138,316,513408,22701,8813,9000,42889546
0400000US25,25,Massachusetts,,2012,1180,Air Transportation,1156,7730417,44,56618,3617,1177,1200,7787035
0400000US25,25,Massachusetts,,2012,1200,Water Transport and Terminals       ,217,1363687,49,41394,2897,235,266,1405081
0400000US25,25,Massachusetts,,2012,1220,Public Welfare,8314,40682189,1681,2895927,114894,8985,9995,43578116
0400000US25,25,Massachusetts,,2012,1240,Health,9427,45395281,1954,3471610,141639,10263,11381,48866891
0400000US25,25,Massachusetts,,2012,1260,Hospitals,7460,29782379,1777,4075234,116599,8119,9237,33857613
0400000US25,25,Massachusetts,,2012,1280,Social Insurance Administration,1496,7156140,44,193327,3078,1515,1540,7349467
0400000US25,25,Massachusetts,,2012,1300,Solid Waste Management,998,3934750,245,203871,15851,1083,1243,4138621
0400000US25,25,Massachusetts,,2012,1320,Sewerage,2639,13969229,143,308754,8461,2688,2782,14277983
0400000US25,25,Massachusetts,,2012,1340,Parks and Recreation,2543,10832468,2206,1420792,104221,3146,4749,12253260
0400000US25,25,Massachusetts,,2012,1360,Housing and Community Development,4193,19424085,647,1130027,54454,4505,4840,20554112
0400000US25,25,Massachusetts,,2012,1380,Natural Resources,1385,7494274,209,521265,16125,1478,1594,8015539
0400000US25,25,Massachusetts,,2012,1400,Water Supply,3329,16922568,268,264262,12181,3397,3597,17186830
0400000US25,25,Massachusetts,,2012,1420,Electric Power,1206,7964748,53,86610,4136,1229,1259,8051358
0400000US25,25,Massachusetts,,2012,1440,Gas Supply,98,709917,4,5927,326,101,102,715844
0400000US25,25,Massachusetts,,2012,1460,Transit,196,874401,102,182731,10452,257,298,1057132
0400000US25,25,Massachusetts,,2012,1480,Education Total ,159155,782056037,70126,85132993,4090723,183836,229281,867189030
0400000US25,25,Massachusetts,,2012,1481,Education - Elementary and Secondary Total ,135556,654294673,39665,50965998,2688699,151835,175221,705260671
0400000US25,25,Massachusetts,,2012,14811,Education - Elementary and Secondary Instructional             ,108357,558873415,24052,34681011,1632466,118273,132409,593554426
0400000US25,25,Massachusetts,,2012,14812,Education - Elementary and Secondary Other ,27199,95421258,15613,16284987,1056233,33562,42812,111706245
0400000US25,25,Massachusetts,,2012,1482,Education - Higher Education Total ,22508,121403251,30365,33874140,1397058,30880,52873,155277391
0400000US25,25,Massachusetts,,2012,14821,Education - Higher Education Instructional,6532,43302001,12365,21561824,712998,10821,18897,64863825
0400000US25,25,Massachusetts,,2012,14822,Education - Higher Education Other ,15976,78101250,18000,12312316,684060,20059,33976,90413566
0400000US25,25,Massachusetts,,2012,1483,Education - Other,1091,6358113,96,292855,4966,1121,1187,6650968
0400000US25,25,Massachusetts,,2012,1500,Libraries                          ,2764,11114908,2913,3035445,192393,3885,5677,14150353
0400000US25,25,Massachusetts,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US25,25,Massachusetts,,2012,1580,All other and unallocable,8543,43217968,3358,3077515,164587,9513,11901,46295483
0400000US26,26,Michigan,,2012,1000,Total - All Government Employment Functions,360612,1740080217,202965,246723341,14747405,445933,563577,1986803558
0400000US26,26,Michigan,,2012,1020,Financial Administration,9110,44170629,3922,4926180,276755,10631,13032,49096809
0400000US26,26,Michigan,,2012,1040,Other Government Administration,6814,28769743,13481,6442786,360355,8851,20295,35212529
0400000US26,26,Michigan,,2012,1060,Judicial and Legal,10291,48103636,1059,1792328,93081,10823,11350,49895964
0400000US26,26,Michigan,,2012,1100,Police Protection Total,19532,107564915,3416,3189352,227476,20831,22948,110754267
0400000US26,26,Michigan,,2012,1101,Police Protection - Persons with Power of Arrest       ,15957,92753358,1262,1182132,80122,16414,17219,93935490
0400000US26,26,Michigan,,2012,1102,Police Protection - Other ,3575,14811557,2154,2007220,147354,4417,5729,16818777
0400000US26,26,Michigan,,2012,1120,Fire Protection Total ,5613,29473317,13080,4206061,293088,7300,18693,33679378
0400000US26,26,Michigan,,2012,1121,Fire Protection - Firefighters,5143,27646675,12482,4027695,279379,6754,17625,31674370
0400000US26,26,Michigan,,2012,1122,Fire Protection - Other ,470,1826642,598,178366,13709,546,1068,2005008
0400000US26,26,Michigan,,2012,1140,Corrections,18475,88868045,1005,1934593,104891,19081,19480,90802638
0400000US26,26,Michigan,,2012,1160,Highways,10429,45940682,930,1479987,85406,10919,11359,47420669
0400000US26,26,Michigan,,2012,1180,Air Transportation,932,5316913,136,143229,9651,991,1068,5460142
0400000US26,26,Michigan,,2012,1200,Water Transport and Terminals       ,8,48078,15,8635,319,10,23,56713
0400000US26,26,Michigan,,2012,1220,Public Welfare,13657,56160651,2856,5821050,352139,15672,16513,61981701
0400000US26,26,Michigan,,2012,1240,Health,13087,54771803,4329,8597276,439427,15614,17416,63369079
0400000US26,26,Michigan,,2012,1260,Hospitals,17972,88526370,7850,27230789,1142439,24465,25822,115757159
0400000US26,26,Michigan,,2012,1280,Social Insurance Administration,1105,5392572,104,365652,18281,1208,1209,5758224
0400000US26,26,Michigan,,2012,1300,Solid Waste Management,946,4152982,291,223206,18208,1037,1237,4376188
0400000US26,26,Michigan,,2012,1320,Sewerage,3320,14540302,320,272082,19102,3424,3640,14812384
0400000US26,26,Michigan,,2012,1340,Parks and Recreation,2200,9303492,4809,3428839,297834,3893,7009,12732331
0400000US26,26,Michigan,,2012,1360,Housing and Community Development,1651,7616905,419,673627,44426,1904,2070,8290532
0400000US26,26,Michigan,,2012,1380,Natural Resources,3586,17086363,895,1421542,84366,4065,4481,18507905
0400000US26,26,Michigan,,2012,1400,Water Supply,3898,14744054,274,257616,17231,3997,4172,15001670
0400000US26,26,Michigan,,2012,1420,Electric Power,978,5340399,24,23096,1402,985,1002,5363495
0400000US26,26,Michigan,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US26,26,Michigan,,2012,1460,Transit,4213,13606777,1041,1610724,118295,4890,5254,15217501
0400000US26,26,Michigan,,2012,1480,Education Total ,200536,997202386,130850,162714331,10055598,259195,331386,1159916717
0400000US26,26,Michigan,,2012,1481,Education - Elementary and Secondary Total ,140872,637914510,49516,64545975,4347988,167065,190388,702460485
0400000US26,26,Michigan,,2012,14811,Education - Elementary and Secondary Instructional             ,103535,520853308,20256,28857439,1722061,113815,123791,549710747
0400000US26,26,Michigan,,2012,14812,Education - Elementary and Secondary Other ,37337,117061202,29260,35688536,2625927,53250,66597,152749738
0400000US26,26,Michigan,,2012,1482,Education - Higher Education Total ,59163,356492093,81217,97717813,5689845,91529,140380,454209906
0400000US26,26,Michigan,,2012,14821,Education - Higher Education Instructional,19367,169247500,24323,50289680,1903114,30248,43690,219537180
0400000US26,26,Michigan,,2012,14822,Education - Higher Education Other ,39796,187244593,56894,47428133,3786731,61281,96690,234672726
0400000US26,26,Michigan,,2012,1483,Education - Other,501,2795783,117,450543,17765,601,618,3246326
0400000US26,26,Michigan,,2012,1500,Libraries                          ,2442,9031499,4633,4647331,362694,4523,7075,13678830
0400000US26,26,Michigan,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US26,26,Michigan,,2012,1580,All other and unallocable,9817,44347704,7226,5313029,324941,11624,17043,49660733
0400000US27,27,Minnesota,,2012,1000,Total - All Government Employment Functions,228931,1099120917,132736,156718869,8641663,278164,361667,1255839786
0400000US27,27,Minnesota,,2012,1020,Financial Administration,7914,40102230,2375,1899859,108417,8433,10289,42002089
0400000US27,27,Minnesota,,2012,1040,Other Government Administration,5207,24687415,12248,3988415,212170,6222,17455,28675830
