state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
LA,2014,police protection - officers,12811,1.33,52506639,1.18,883,0.49,821590,0.48,59506,0.49,13149,1.3,13694,1.24,53328229,1.16
LA,2014,police protection - other,3608,0.74,12267773,0.58,1100,0.87,1119530,0.76,103362,0.77,4192,0.85,4708,0.6,13387303,0.54
LA,2014,fire protection total,4868,0.31,20647707,0.28,368,0.58,179467,0.96,18071,1.17,4960,0.39,5236,0.29,20827174,0.27
LA,2014,fire protection - firefighters,4541,0.33,19491075,0.29,332,0.63,155886,1.1,16068,1.32,4624,0.42,4873,0.31,19646961,0.29
LA,2014,fire protection - other,327,0.18,1156632,0.21,36,1.12,23581,0.42,2003,0.4,336,0.18,363,0.2,1180213,0.21
LA,2014,corrections,12340,0.64,44261350,0.48,694,0.83,870883,0.73,77553,0.74,12807,0.65,13034,0.61,45132233,0.47
LA,2014,highways,9416,0.82,33455355,0.64,389,0.97,454187,1,40601,1.13,9640,0.87,9805,0.79,33909542,0.63
LA,2014,air transportation,425,0.32,1629668,0.2,36,0.14,41215,0.13,2950,0.18,443,0.32,461,0.29,1670883,0.2
LA,2014,water transport and terminals,605,0.09,2933647,0.08,30,0.36,33165,0.33,2120,0.39,618,0.1,635,0.09,2966812,0.08
LA,2014,public welfare,6224,0.02,22442270,0.02,287,0.07,380060,0.07,28079,0.09,6383,0.02,6511,0.02,22822330,0.02
LA,2014,health,4968,0.11,22534303,0.06,491,0.69,765114,0.64,43941,0.79,5217,0.15,5459,0.12,23299417,0.07
LA,2014,hospitals,26279,0.2,110463368,0.17,5162,0.25,8590489,0.22,452018,0.21,28850,0.2,31441,0.17,119053857,0.16
LA,2014,social insurance administration,1117,0,4177084,0,41,0,40136,0,3437,0,1136,0,1158,0,4217220,0
LA,2014,solid waste management,1022,0.57,2753052,0.59,260,1.11,219162,1.34,22330,1.37,1147,0.89,1282,0.51,2972214,0.56
LA,2014,sewerage,1783,0.63,6358555,0.64,98,1.01,105777,0.86,8978,1.01,1831,0.72,1881,0.6,6464332,0.63
LA,2014,parks and recreation,3612,0.39,11672710,0.4,2538,0.6,2064114,0.57,204329,0.61,4772,0.5,6150,0.34,13736824,0.35
LA,2014,housing and community development,990,0.35,3543608,0.27,160,0.57,160321,0.26,13143,0.3,1059,0.35,1150,0.31,3703929,0.26
LA,2014,natural resources,4635,0.04,19921635,0.03,885,0,844869,0,63068,0,5007,0.04,5520,0.04,20766504,0.03
LA,2014,water transport and terminals,3003,0.77,11487605,0.68,249,1.41,195679,2.06,17942,0.96,3098,0.68,3252,0.72,11683284,0.66
LA,2014,electric power,661,0.1,2668581,0.1,46,0.01,78913,0.01,6808,0.01,699,0.1,707,0.1,2747494,0.1
LA,2014,gas supply,278,1.8,800140,1.88,51,3.6,39752,2,3932,1.92,300,2.13,329,1.62,839892,1.8
LA,2014,transit,374,0.01,1244467,0.01,70,0.01,88318,0.02,6617,0.02,411,0.01,444,0.01,1332785,0.01
LA,2014,education total,118833,2.42,421466477,2.42,34119,1.89,26954057,1.87,1955803,2.23,130464,2.33,152952,1.93,448420534,2.27
LA,2014,education - elementary and secondary total,94191,3.05,302836041,3.36,16817,3.83,10929280,4.62,966935,4.51,100092,3.04,111008,2.66,313765321,3.25
LA,2014,education - elementary and secondary instructional,65202,4.04,242253204,4.1,9885,5.53,6586156,4.96,552869,5.54,68608,4.05,75087,3.58,248839360,3.99
LA,2014,education - elementary and secondary other,28989,4,60582837,3.8,6932,4.92,4343124,8.85,414066,7.49,31484,3.91,35921,3.37,64925961,3.6
LA,2014,education - higher education total,22200,0.01,107963791,0.01,16758,0.01,15200865,0.01,954589,0.01,27734,0.01,38958,0.01,123164656,0.01
LA,2014,education - higher education instructional,7252,0.01,51920991,0.01,5518,0.01,8166279,0.01,362799,0.01,9350,0.01,12770,0.01,60087270,0.01
LA,2014,education - higher education other,14948,0.01,56042800,0.01,11240,0.01,7034586,0.01,591790,0.01,18384,0.01,26188,0.01,63077386,0.01
LA,2014,education - other,2442,0,10666645,0,544,0,823912,0,34279,0,2638,0,2986,0,11490557,0
LA,2014,libraries,2230,0.78,6768666,0.71,1177,0.84,1354237,0.8,114918,0.98,2876,0.82,3407,0.58,8122903,0.6
LA,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2014,other and unallocable,5756,0.59,21562546,0.48,738,0.64,756814,0.74,62671,0.56,6106,0.55,6494,0.53,22319360,0.46
ME,2014,total,61837,1.41,240963869,1.27,29231,1.07,25554716,1.4,1494316,1.27,70745,1.36,91068,1.02,266518585,1.16
ME,2014,financial administration,2207,0.81,8492127,0.7,752,0.84,766619,0.43,44602,0.55,2449,0.77,2959,0.64,9258746,0.64
ME,2014,other government administration,1200,1.19,5217916,1.13,1888,1.37,1313552,1.07,69405,1.33,1597,1.26,3088,0.96,6531468,0.93
ME,2014,judicial and legal,851,0.46,3891683,0.3,198,0.31,331945,0.21,14879,0.33,936,0.44,1049,0.37,4223628,0.28
ME,2014,police protection total,2710,1.08,12934254,1.04,561,1.51,457522,1.63,33029,1.81,2901,1.17,3271,0.93,13391776,1.01
ME,2014,police protection - officers,2182,1.31,10888285,1.22,329,2.56,275939,2.65,19075,3.09,2290,1.44,2511,1.19,11164224,1.2
ME,2014,police protection - other,528,1.1,2045969,1.05,232,0.38,181583,0.82,13954,0.75,611,1.22,760,0.78,2227552,0.96
ME,2014,fire protection total,1214,0.4,5695625,0.38,3224,2.51,940587,1.36,69972,1.42,1630,0.76,4438,1.83,6636212,0.38
ME,2014,fire protection - firefighters,1154,0.42,5417340,0.4,3098,2.61,838740,1.52,64088,1.55,1535,0.81,4252,1.91,6256080,0.4
ME,2014,fire protection - other,60,0.12,278285,0.11,126,0.38,101847,0.28,5884,0.44,95,0.17,186,0.26,380132,0.11
ME,2014,corrections,1881,1,7020567,0.84,121,3.45,156820,3.21,11190,3.88,1948,1.07,2002,0.96,7177387,0.83
ME,2014,highways,3497,0.81,14541157,0.77,499,0.48,578024,0.65,33838,0.49,3684,0.86,3996,0.71,15119181,0.74
ME,2014,air transportation,146,0.31,669847,0.15,71,0.63,124220,0.43,7985,0.57,195,0.61,217,0.29,794067,0.14
ME,2014,water transport and terminals,86,0.35,339774,0.32,37,2.97,58085,1.23,3717,0.94,105,0.37,123,0.92,397859,0.33
ME,2014,public welfare,2916,0,10522045,0,117,0.35,185693,0.31,10554,0.34,2978,0.02,3033,0.01,10707738,0.01
ME,2014,health,1139,0.07,4887237,0.06,445,3.03,439215,1.79,24333,3.98,1280,0.32,1584,0.85,5326452,0.16
ME,2014,hospitals,1350,0.01,5843229,0.01,394,0.01,736133,0.01,37608,0.01,1571,0.01,1744,0.01,6579362,0.01
ME,2014,social insurance administration,394,0,1433363,0,2,0,7287,0,319,0,396,0,396,0,1440650,0
ME,2014,solid waste management,377,1.47,1422614,1.07,357,2.15,303836,2.55,27434,2.93,531,2.12,734,1.29,1726450,0.99
ME,2014,sewerage,537,1.58,2366326,1.6,137,2.39,110934,2.25,6743,2.4,577,1.63,674,1.35,2477260,1.53
ME,2014,parks and recreation,533,1.02,1970230,0.94,990,1.45,634759,1.53,54095,1.63,841,1.5,1523,1.01,2604989,0.8
ME,2014,housing and community development,433,0.99,1627097,0.88,110,3.26,121300,2.71,8082,2.52,481,1.1,543,1.03,1748397,0.84
ME,2014,natural resources,1119,0.02,4829405,0.02,212,0.01,337945,0.01,12002,0.02,1189,0.02,1331,0.02,5167350,0.02
ME,2014,water transport and terminals,611,1.19,2786789,1.39,225,0.99,170666,1.42,9522,1.46,664,1.19,836,0.91,2957455,1.31
ME,2014,electric power,31,0.98,135271,0.71,10,0.01,11256,0.01,508,0.01,35,0.86,41,0.74,146527,0.66
ME,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ME,2014,transit,84,0.01,359625,0.01,38,0.01,87221,0.01,5324,0.01,117,0.01,122,0.01,446846,0.01
ME,2014,education total,36279,2.4,134427338,2.27,17377,1.68,16562131,2.15,935303,2.01,41990,2.29,53656,1.71,150989469,2.03
ME,2014,education - elementary and secondary total,30611,2.85,107941290,2.83,10075,2.9,10678887,3.33,608309,3.1,34461,2.79,40686,2.26,118620177,2.59
ME,2014,education - elementary and secondary instructional,23320,3.44,87623522,3.36,6372,3.9,6757089,4.7,365212,4.63,25627,3.44,29692,2.82,94380611,3.14
ME,2014,education - elementary and secondary other,7291,4.72,20317768,3.96,3703,4.17,3921798,4.09,243097,3.43,8834,4.3,10994,3.43,24239566,3.39
ME,2014,education - higher education total,5437,0.01,25537840,0.01,7302,0.01,5883244,0.01,326994,0.01,7298,0.01,12739,0.01,31421084,0.01
ME,2014,education - higher education instructional,1719,0.01,10394486,0.01,2537,0.01,3363707,0.01,114652,0.01,2376,0.01,4256,0.01,13758193,0.01
ME,2014,education - higher education other,3718,0.01,15143354,0.01,4765,0.01,2519537,0.01,212342,0.01,4922,0.01,8483,0.01,17662891,0.01
ME,2014,education - other,231,0,948208,0,0,0,0,0,0,0,231,0,231,0,948208,0
ME,2014,libraries,194,1.19,691936,1.01,418,0.55,397057,0.47,29648,0.57,371,0.94,612,0.53,1088993,0.67
ME,2014,liquor stores,12,0,43088,0,0,0,0,0,0,0,12,0,12,0,43088,0
ME,2014,other and unallocable,2036,0.56,8815326,0.44,1048,6.82,721909,2.24,44224,2.93,2267,0.82,3084,2.35,9537235,0.44
MD,2014,total,265627,0.19,1394894278,0.21,74662,0.28,137287849,0.23,6460840,0.3,302945,0.18,340289,0.16,1532182127,0.2
MD,2014,financial administration,5458,0.26,26821855,0.26,340,0.12,765379,0.06,35995,0.1,5660,0.26,5798,0.25,27587234,0.25
MD,2014,other government administration,4815,0.49,26850870,0.41,1256,1.03,2149073,0.72,86837,0.55,5313,0.46,6071,0.44,28999943,0.38
MD,2014,judicial and legal,8254,0.16,45262395,0.12,833,0.32,1966045,0.14,101423,0.08,8832,0.15,9087,0.14,47228440,0.11
MD,2014,police protection total,18420,0.52,110946382,0.51,1680,0.29,2123900,0.34,133680,0.37,19199,0.52,20100,0.48,113070282,0.5
MD,2014,police protection - officers,13953,0.68,89049697,0.63,493,0.35,839304,0.5,42839,0.48,14194,0.7,14446,0.65,89889001,0.62
MD,2014,police protection - other,4467,0.31,21896685,0.24,1187,0.39,1284596,0.46,90841,0.5,5005,0.36,5654,0.26,23181281,0.23
MD,2014,fire protection total,6790,0.18,44137721,0.11,141,0.05,246314,0.03,13362,0.03,6868,0.18,6931,0.17,44384035,0.11
MD,2014,fire protection - firefighters,6273,0.19,40920301,0.12,63,0.11,97781,0.07,5770,0.08,6309,0.19,6336,0.19,41018082,0.12
MD,2014,fire protection - other,517,0.06,3217420,0.04,78,0.01,148533,0.01,7592,0.01,559,0.06,595,0.05,3365953,0.04
MD,2014,corrections,15744,0.16,73799874,0.13,570,0.07,1369900,0.04,77196,0.06,16182,0.16,16314,0.16,75169774,0.13
MD,2014,highways,9091,0.57,43938713,0.47,103,1.07,219458,0.73,11879,1.5,9156,0.56,9194,0.56,44158171,0.47
MD,2014,air transportation,498,0.16,2685595,0.12,20,0.62,22120,0.31,1802,0.38,508,0.18,518,0.16,2707715,0.12
MD,2014,water transport and terminals,272,0.01,1671924,0.01,9,0.01,3403,0.01,356,0.01,274,0.01,281,0.01,1675327,0.01
MD,2014,public welfare,8862,0.01,38750135,0.01,1244,0.05,2379691,0.04,170061,0.03,9906,0.01,10106,0.01,41129826,0.01
MD,2014,health,9560,0.21,47050933,0.16,2077,0.38,4930445,0.22,235039,0.25,10898,0.22,11637,0.18,51981378,0.14
MD,2014,hospitals,3446,0.01,15569037,0.01,479,0.01,923044,0.01,39137,0.01,3666,0.01,3925,0.01,16492081,0.01
MD,2014,social insurance administration,891,0,4065462,0,178,0,482993,0,25633,0,1036,0,1069,0,4548455,0
MD,2014,solid waste management,1779,1.62,6151977,1.67,174,1.83,207793,1.49,17298,1.85,1878,1.68,1953,1.49,6359770,1.61
MD,2014,sewerage,2339,1.69,11837863,1.28,34,0.3,81175,0.28,3658,0.3,2359,1.68,2373,1.67,11919038,1.27
MD,2014,parks and recreation,4090,0.5,22481290,0.37,5968,0.42,5113241,0.31,422516,0.36,6563,0.49,10058,0.32,27594531,0.31
MD,2014,housing and community development,2344,0.71,10108546,0.72,203,1.53,540959,0.83,26729,1.16,2494,0.77,2547,0.67,10649505,0.68
MD,2014,natural resources,2326,0.2,12184417,0.16,383,0.2,880478,0.01,43853,0.01,2573,0.18,2709,0.18,13064895,0.15
MD,2014,water transport and terminals,2752,0.58,13391450,0.5,18,0.01,50202,0.01,2410,0.01,2765,0.57,2770,0.57,13441652,0.5
MD,2014,electric power,80,0.95,410479,1.02,0,0.01,0,0.01,0,0.01,80,0.95,80,0.95,410479,1.02
MD,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MD,2014,transit,1763,0.06,9189557,0.03,256,0.19,352353,0.15,25523,0.19,1911,0.07,2019,0.06,9541910,0.03
MD,2014,education total,141935,0.33,759511887,0.38,54987,0.38,107185780,0.29,4620853,0.41,168627,0.31,196922,0.26,866697667,0.34
MD,2014,education - elementary and secondary total,109774,0.43,585172546,0.49,31702,0.61,62386916,0.49,2861164,0.65,126341,0.41,141476,0.36,647559462,0.45
MD,2014,education - elementary and secondary instructional,82366,0.56,478430612,0.6,18380,0.62,37431379,0.78,1339207,0.75,90164,0.55,100746,0.48,515861991,0.56
MD,2014,education - elementary and secondary other,27408,0.24,106741934,0.24,13322,1.17,24955537,0.42,1521957,1.03,36177,0.34,40730,0.42,131697471,0.21
MD,2014,education - higher education total,30381,0.24,165346136,0.21,22906,0.33,43612005,0.11,1714352,0.23,40250,0.23,53287,0.2,208958141,0.17
MD,2014,education - higher education instructional,9541,0.59,70853504,0.44,13136,0.09,33013446,0.07,1027734,0.09,15439,0.4,22677,0.25,103866950,0.3
MD,2014,education - higher education other,20840,0.22,94492632,0.14,9770,0.78,10598559,0.4,686618,0.57,24811,0.29,30610,0.29,105091191,0.13
MD,2014,education - other,1780,0,8993205,0,379,0,1186859,0,45337,0,2036,0,2159,0,10180064,0
MD,2014,libraries,2311,0.75,9451797,0.64,2113,0.6,2038873,0.71,147091,0.73,3155,0.74,4424,0.48,11490670,0.54
MD,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,2014,other and unallocable,11807,0.28,58624119,0.22,1596,0.52,3255230,0.23,218509,0.19,13042,0.27,13403,0.25,61879349,0.21
MA,2014,total,297501,0.69,1563940669,0.67,94432,0.6,120726380,0.62,5463078,0.65,330124,0.66,391933,0.54,1684667049,0.63
MA,2014,financial administration,7898,1.31,42260464,1.25,1294,0.66,2243075,0.69,74981,0.84,8348,1.29,9192,1.13,44503539,1.19
MA,2014,other government administration,5282,0.9,26875096,0.9,1808,2.27,1991274,1.69,92684,1.86,5827,0.79,7090,0.88,28866370,0.84
MA,2014,judicial and legal,9265,0.08,53194779,0.08,421,0.55,1379222,0.33,23089,0.78,9400,0.09,9686,0.08,54574001,0.08
MA,2014,police protection total,19005,1.15,135187988,1.32,2807,3.64,2823497,1.22,149866,1.47,19869,1.14,21812,1.11,138011485,1.29
MA,2014,police protection - officers,15787,1.37,119884953,1.48,1256,7.72,1209488,2,60054,1.04,16140,1.38,17043,1.39,121094441,1.47
MA,2014,police protection - other,3218,1.07,15303035,0.88,1551,2.07,1614009,1.52,89812,2.35,3729,1.11,4769,0.99,16917044,0.81
MA,2014,fire protection total,12204,1.28,80171873,1.61,2298,0.14,1291279,0.36,76643,0.28,12642,1.24,14502,1.08,81463152,1.59
MA,2014,fire protection - firefighters,11603,1.34,76855439,1.68,2048,0.03,1038786,0.08,63537,0.13,11964,1.31,13651,1.14,77894225,1.66
MA,2014,fire protection - other,601,1.81,3316434,1.6,250,1.23,252493,1.82,13106,1.54,678,1.99,851,1.33,3568927,1.49
MA,2014,corrections,12253,0.01,63876777,0.01,147,0.01,404650,0.01,6921,0.01,12295,0.01,12400,0.01,64281427,0.01
MA,2014,highways,8597,0.67,45159766,0.92,361,3.55,595394,1.12,25964,1.29,8753,0.67,8958,0.66,45755160,0.91
MA,2014,air transportation,1165,0.27,7846839,0.22,43,0.84,54844,0.95,3273,0.72,1183,0.28,1208,0.26,7901683,0.22
MA,2014,water transport and terminals,218,0.33,1387116,0.28,45,0.54,42393,0.71,2764,0.73,235,0.41,263,0.28,1429509,0.27
MA,2014,public welfare,8472,0.38,43493707,0.28,2217,1.84,3537675,1.38,147877,1.83,9342,0.53,10689,0.49,47031382,0.28
MA,2014,health,9292,0.53,47283673,0.54,1835,0.74,3629743,0.52,128258,0.93,10056,0.56,11127,0.46,50913416,0.5
MA,2014,hospitals,8194,0.01,33921958,0.01,2009,0.01,6611804,0.01,188114,0.01,9311,0.01,10203,0.01,40533762,0.01
MA,2014,social insurance administration,1536,0,7759167,0,44,0,193947,0,3078,0,1555,0,1580,0,7953114,0
MA,2014,solid waste management,1021,3.34,4350924,3.66,249,1.01,244277,1.12,18008,1.51,1114,3.39,1270,2.7,4595201,3.46
MA,2014,sewerage,2683,2.34,14874646,2.06,140,0.23,341153,0.09,8641,0.21,2734,2.3,2823,2.22,15215799,2.01
MA,2014,parks and recreation,2486,1.9,11668465,2.03,2414,6.57,1672434,6.96,116611,6.54,3168,2.9,4900,3.38,13340899,1.98
MA,2014,housing and community development,4248,1.94,20157652,1.9,777,1.77,1188027,1.24,56366,1.12,4581,1.84,5025,1.66,21345679,1.79
MA,2014,natural resources,1424,0.78,8315652,0.6,199,0.66,534671,0.36,12899,0.82,1496,0.86,1623,0.69,8850323,0.57
MA,2014,water transport and terminals,3275,2.09,16905651,2.07,298,0.75,276345,0.87,13382,1.54,3349,1.96,3573,1.92,17181996,2.03
MA,2014,electric power,1171,3.2,8309500,3.24,60,2.07,112701,2.45,5266,2.57,1200,3.18,1231,3.04,8422201,3.2
MA,2014,gas supply,88,1.42,684763,1.39,6,0.68,14109,0.94,626,0.76,92,1.38,94,1.33,698872,1.36
MA,2014,transit,204,3.13,957405,2.97,88,0.03,153494,0.04,8455,0.02,255,2.5,292,2.19,1110899,2.56
MA,2014,education total,166081,1.21,831443992,1.23,68933,0.76,85183746,0.86,3952622,0.86,189848,1.12,235014,0.89,916627738,1.12
MA,2014,education - elementary and secondary total,141710,1.42,691176069,1.48,37415,1.39,47845143,1.53,2459502,1.39,156532,1.36,179125,1.16,739021212,1.39
MA,2014,education - elementary and secondary instructional,113488,1.71,588585936,1.71,23166,1.75,33152144,1.95,1471308,1.84,122485,1.68,136654,1.45,621738080,1.63
MA,2014,education - elementary and secondary other,28222,1.83,102590133,1.79,14249,2.31,14692999,2.33,988194,2.11,34047,1.63,42471,1.44,117283132,1.59
MA,2014,education - higher education total,23273,0,133521141,0,31414,0,37025548,0,1488228,0,32189,0,54687,0,170546689,0
MA,2014,education - higher education instructional,6776,0,48193890,0,12587,0.01,23460685,0.01,759220,0.01,11342,0,19363,0,71654575,0
MA,2014,education - higher education other,16497,0,85327251,0,18827,0,13564863,0,729008,0,20847,0,35324,0,98892114,0
MA,2014,education - other,1098,0,6746782,0,104,0,313055,0,4892,0,1127,0,1202,0,7059837,0
MA,2014,libraries,2812,1.71,11771741,1.38,2922,1.57,3229531,1.69,199825,1.52,3984,1.31,5734,1.16,15001272,1.14
MA,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,2014,other and unallocable,8627,1.44,46081075,1.2,3017,1.81,2977095,1.75,146865,2.24,9487,1.51,11644,1.17,49058170,1.13
MI,2014,total,359558,0.53,1763619586,0.55,198068,0.35,248121923,0.35,13485107,0.44,438095,0.5,557626,0.36,2011741509,0.48
MI,2014,financial administration,9113,0.35,45981680,0.26,3953,0.61,5408266,0.74,294764,0.65,10704,0.32,13066,0.3,51389946,0.25
MI,2014,other government administration,6739,0.43,30714682,0.35,12960,0.76,6855973,1.13,349788,0.87,8667,0.46,19699,0.52,37570655,0.35
MI,2014,judicial and legal,10179,0.7,48532525,0.58,1034,0.94,1771486,0.98,91739,0.93,10707,0.74,11213,0.64,50304011,0.56
MI,2014,police protection total,19061,0.63,105948554,0.57,3391,0.78,3245851,0.63,232479,0.68,20358,0.63,22452,0.55,109194405,0.56
MI,2014,police protection - officers,15835,0.74,92139075,0.65,1303,0.44,1473125,0.52,94847,0.54,16363,0.75,17138,0.68,93612200,0.64
MI,2014,police protection - other,3226,0.76,13809479,0.61,2088,1.24,1772726,1.06,137632,1.09,3995,0.91,5314,0.67,15582205,0.56
MI,2014,fire protection total,5600,0.38,29727700,0.36,11957,1.49,4135638,0.72,265833,0.57,7196,0.48,17557,1.02,33863338,0.33
MI,2014,fire protection - firefighters,5130,0.41,27814353,0.39,11371,1.57,3926798,0.76,250178,0.6,6642,0.52,16501,1.09,31741151,0.35
MI,2014,fire protection - other,470,0.65,1913347,0.78,586,0.44,208840,1.51,15655,0.56,554,0.71,1056,0.38,2122187,0.72
MI,2014,corrections,17581,0.23,85397026,0.2,975,1.08,1960260,0.84,102531,1.05,18167,0.28,18556,0.23,87357286,0.19
MI,2014,highways,9760,1.01,45427049,0.88,1100,0.38,1971504,0.41,109157,0.42,10385,1.02,10860,0.9,47398553,0.84
MI,2014,air transportation,917,0.39,5211411,0.38,143,0.81,188236,1.25,11950,1.12,986,0.43,1060,0.36,5399647,0.37
MI,2014,water transport and terminals,9,0.01,51633,0.01,17,0.01,10305,0.01,383,0.01,12,0.01,26,0.01,61938,0.01
MI,2014,public welfare,14619,0.28,63687972,0.21,2137,2.08,2968571,2.09,209540,2.19,15829,0.51,16756,0.36,66656543,0.22
MI,2014,health,13402,0.5,58371784,0.46,4147,0.88,8570081,0.57,379219,0.83,15589,0.54,17549,0.43,66941865,0.41
MI,2014,hospitals,18648,0.06,95408133,0.06,8456,0.05,30257099,0.03,1008688,0.04,24406,0.06,27104,0.05,125665232,0.04
MI,2014,social insurance administration,754,0,3859890,0,61,0,221922,0,10637,0,814,0,815,0,4081812,0
MI,2014,solid waste management,940,1.12,4322455,0.98,315,0.26,287691,0.22,22221,0.25,1051,1.21,1255,0.84,4610146,0.92
MI,2014,sewerage,3316,0.73,15060786,0.69,338,1.39,307889,1.26,20875,0.83,3427,0.74,3654,0.67,15368675,0.67
MI,2014,parks and recreation,2037,0.51,8923808,0.46,4671,1.1,3445922,0.85,296708,0.86,3693,0.73,6708,0.78,12369730,0.41
MI,2014,housing and community development,1304,0.6,5880198,0.45,395,2.5,608003,1.98,38104,2.29,1522,1,1699,0.74,6488201,0.45
MI,2014,natural resources,3362,0.04,16413251,0.03,721,0.01,1235191,0.01,69099,0.01,3754,0.05,4083,0.04,17648442,0.03
MI,2014,water transport and terminals,3806,0.83,15849454,0.94,301,0.39,300295,0.67,19665,0.69,3911,0.85,4107,0.77,16149749,0.92
MI,2014,electric power,1002,0.16,6254870,0.13,39,0.88,36679,2.11,1792,1.9,1011,0.2,1041,0.15,6291549,0.13
MI,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MI,2014,transit,4171,0.41,14482417,0.44,1064,0.22,1692957,0.23,117413,0.21,4851,0.38,5235,0.33,16175374,0.39
MI,2014,education total,201316,0.94,1004307583,0.95,128488,0.5,162975121,0.53,9166838,0.64,255336,0.85,329804,0.61,1167282704,0.82
MI,2014,education - elementary and secondary total,140241,1.35,627136992,1.53,49305,1.26,65485667,1.27,4341087,1.34,166667,1.3,189546,1.05,692622659,1.39
MI,2014,education - elementary and secondary instructional,105789,1.71,521691982,1.8,23068,1.88,31578780,1.95,1942877,2.12,117492,1.72,128857,1.45,553270762,1.7
MI,2014,education - elementary and secondary other,34452,1.64,105445010,1.68,26237,1.69,33906887,1.65,2398210,1.71,49175,1.62,60689,1.18,139351897,1.33
MI,2014,education - higher education total,60530,0.17,373979077,0.15,79093,0.23,97131742,0.23,4811723,0.2,88044,0.17,139623,0.15,471110819,0.13
